Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
GOLGA6L10	ENST00000439287.4	Putative golgin subfamily A member 6-like protein 10  	0	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.07	-0.07	0.51	
RP11-192H23.4	ENST00000534850.1	Uncharacterized protein  	22	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.07	-0.07	ORF	
PTPN4	ENST00000263708.2	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte) 	215	1	0	1	0	1	0	1	0	2	hsa-miR-128-3p	-0.07	-0.10	0.40	2005, 2007
FAM53C	ENST00000513056.1	family with sequence similarity 53, member C 	592	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.07	-0.07	< 0.1	
COL3A1	ENST00000304636.3	collagen, type III, alpha 1 	215	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.07	-0.20	0.22	
PTGFRN	ENST00000393203.2	prostaglandin F2 receptor inhibitor 	591	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.07	-0.16	0.65	2009, 2011
STK40	ENST00000359297.2	serine/threonine kinase 40 	214	1	1	0	0	1	0	1	0	1	hsa-miR-128-3p	-0.07	-0.13	0.72	2009, 2011
DGKI	ENST00000453654.2	diacylglycerol kinase, iota 	16	1	0	1	0	1	0	0	1	2	hsa-miR-128-3p	-0.07	-0.24	0.85	
VGLL3	ENST00000398399.2	vestigial like 3 (Drosophila) 	187	1	0	1	0	0	0	0	0	3	hsa-miR-128-3p	-0.07	-0.07	0.24	2011
UBN2	ENST00000473989.3	ubinuclein 2 	238	1	0	1	0	2	0	0	2	3	hsa-miR-128-3p	-0.07	-0.07	0.89	2009, 2011
ADCY6	ENST00000357869.3	adenylate cyclase 6 	6	2	0	1	1	0	0	0	0	1	hsa-miR-128-3p	-0.07	-0.07	0.81	2007, 2009, 2011
ZMAT3	ENST00000311417.2	zinc finger, matrin-type 3 	459	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.07	-0.15	0.65	2011
PDP2	ENST00000311765.2	pyruvate dehyrogenase phosphatase catalytic subunit 2 	102	1	1	0	0	1	0	1	0	3	hsa-miR-128-3p	-0.07	-0.15	0.39	2011
ZC3H12C	ENST00000278590.3	zinc finger CCCH-type containing 12C 	150	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.07	-0.08	0.69	2009, 2011
SLIT1	ENST00000266058.4	slit homolog 1 (Drosophila) 	15	1	0	1	0	2	0	0	2	0	hsa-miR-128-3p	-0.07	-0.07	0.12	
TMEM170B	ENST00000379426.1	transmembrane protein 170B 	489	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.07	-0.13	0.71	2009, 2011
TMEM194B	ENST00000409150.3	transmembrane protein 194B 	271	1	0	0	1	2	1	0	1	0	hsa-miR-128-3p	-0.07	-0.21	0.67	2011
INO80D	ENST00000403263.1	INO80 complex subunit D 	5	1	1	0	0	2	1	0	1	0	hsa-miR-128-3p	-0.07	-0.07	0.75	2009, 2011
SCYL3	ENST00000367771.6	SCY1-like 3 (S. cerevisiae) 	124	1	0	1	0	4	2	1	1	2	hsa-miR-128-3p	-0.07	-0.45	< 0.1	
SLC7A14	ENST00000231706.5	solute carrier family 7, member 14 	5	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.07	-0.07	0.74	2011
NRXN1	ENST00000342183.5	neurexin 1 	5	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.07	-0.07	0.61	2007
DENND5B	ENST00000389082.5	DENN/MADD domain containing 5B 	832	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.07	-0.07	0.59	
TBC1D13	ENST00000372648.5	TBC1 domain family, member 13 	2204	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.07	-0.07	0.21	2009, 2011
SLCO3A1	ENST00000318445.6	solute carrier organic anion transporter family, member 3A1 	133	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.07	-0.07	0.18	2011
HUNK	ENST00000270112.2	hormonally up-regulated Neu-associated kinase 	85	1	0	0	1	2	0	2	0	2	hsa-miR-128-3p	-0.07	-0.11	0.73	2009, 2011
DIDO1	ENST00000266070.4	death inducer-obliterator 1 	1279	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.07	-0.07	0.13	2011
KPNA6	ENST00000373625.3	karyopherin alpha 6 (importin alpha 7) 	272	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.07	-0.09	0.71	2009, 2011
USP49	ENST00000394253.3	ubiquitin specific peptidase 49 	44	2	1	1	0	2	0	1	1	2	hsa-miR-128-3p	-0.07	-0.30	0.93	
SMG1	ENST00000446231.2	SMG1 phosphatidylinositol 3-kinase-related kinase 	339	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.07	-0.07	0.71	2005, 2007, 2009, 2011
PDE1B	ENST00000243052.3	phosphodiesterase 1B, calmodulin-dependent 	6	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.07	-0.07	0.41	2009, 2011
STEAP3	ENST00000409811.1	STEAP family member 3, metalloreductase 	160	1	0	1	0	0	0	0	0	3	hsa-miR-128-3p	-0.07	-0.07	0.21	2007, 2011
MANEAL	ENST00000397631.3	mannosidase, endo-alpha-like 	381	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.07	-0.07	0.70	2007, 2009, 2011
RARA	ENST00000425707.3	retinoic acid receptor, alpha 	560	2	1	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.07	-0.24	0.56	2007, 2009, 2011
ACVR1C	ENST00000243349.8	activin A receptor, type IC 	27	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.07	-0.10	0.70	2009, 2011
CNNM2	ENST00000369878.4	cyclin M2 	517	2	0	0	2	2	0	2	0	3	hsa-miR-128-3p	-0.07	-0.15	0.85	
DCBLD2	ENST00000326840.6	discoidin, CUB and LCCL domain containing 2 	798	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.07	-0.08	0.25	2009, 2011
SOS1	ENST00000426016.1	son of sevenless homolog 1 (Drosophila) 	189	1	0	0	1	3	0	1	2	0	hsa-miR-128-3p	-0.07	-0.16	0.85	2011
BBX	ENST00000415149.2	bobby sox homolog (Drosophila) 	141	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.12	0.56	
KCNA6	ENST00000433855.1	potassium voltage-gated channel, shaker-related subfamily, member 6 	5	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.06	0.49	
RIMS3	ENST00000372684.3	regulating synaptic membrane exocytosis 3 	24	1	0	1	0	2	0	1	1	0	hsa-miR-128-3p	-0.06	-0.20	0.66	2005, 2007, 2011
PSEN1	ENST00000324501.5	presenilin 1 	1340	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.06	-0.10	0.51	2011
RASA2	ENST00000286364.3	RAS p21 protein activator 2 	170	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.06	0.58	
RP13-996F3.5	ENST00000559949.1	Uncharacterized protein  	0	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.06	-0.06	0.50	
KPNA3	ENST00000261667.3	karyopherin alpha 3 (importin alpha 4) 	104	1	0	0	1	1	0	0	1	2	hsa-miR-128-3p	-0.06	-0.11	0.60	2005, 2007, 2011
GAREM	ENST00000399218.4	GRB2 associated, regulator of MAPK1 	536	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.06	-0.09	0.60	2011
NBEAL1	ENST00000449802.1	neurobeachin-like 1 	42	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.06	-0.07	0.69	
ZFHX4	ENST00000521891.2	zinc finger homeobox 4 	194	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.06	-0.06	0.68	2005, 2007, 2009, 2011
SPTY2D1	ENST00000336349.5	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae) 	241	2	1	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.26	0.71	2007, 2009, 2011
SFMBT2	ENST00000361972.4	Scm-like with four mbt domains 2 	107	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.06	0.29	2011
MED1	ENST00000300651.6	mediator complex subunit 1 	87	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.07	0.40	2009, 2011
BRSK2	ENST00000382179.1	BR serine/threonine kinase 2 	15	1	0	0	1	1	1	0	0	0	hsa-miR-128-3p	-0.06	-0.15	0.77	
VWDE	ENST00000275358.3	von Willebrand factor D and EGF domains 	9	1	1	0	0	1	0	0	1	0	hsa-miR-128-3p	-0.06	-0.14	< 0.1	
DNAJB1	ENST00000254322.2	DnaJ (Hsp40) homolog, subfamily B, member 1 	29	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.10	0.56	
DOT1L	ENST00000398665.3	DOT1-like histone H3K79 methyltransferase 	439	2	2	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.06	-0.06	< 0.1	2007, 2009, 2011
FAM177A1	ENST00000280987.4	family with sequence similarity 177, member A1 	765	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.06	-0.32	0.46	2005, 2007, 2009, 2011
ZNF638	ENST00000355812.3	zinc finger protein 638 	15	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.06	-0.06	ORF	
PGAP1	ENST00000354764.4	post-GPI attachment to proteins 1 	106	1	1	0	0	2	0	2	0	2	hsa-miR-128-3p	-0.06	-0.12	0.55	2007, 2009, 2011
KIAA1549	ENST00000440172.1	KIAA1549 	508	1	1	0	0	1	0	0	1	2	hsa-miR-128-3p	-0.06	-0.07	0.24	2009, 2011
POU2F1	ENST00000367866.2	POU class 2 homeobox 1 	83	1	0	1	0	2	0	2	0	1	hsa-miR-128-3p	-0.06	-0.06	0.37	2011
MN1	ENST00000302326.4	meningioma (disrupted in balanced translocation) 1 	15	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.06	-0.06	0.75	2009, 2011
N4BP1	ENST00000262384.3	NEDD4 binding protein 1 	105	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.06	-0.08	0.74	2009, 2011
PDK3	ENST00000441463.2	pyruvate dehydrogenase kinase, isozyme 3 	659	1	0	1	0	3	0	3	0	4	hsa-miR-128-3p	-0.06	-0.24	0.11	
MICALCL	ENST00000256186.2	MICAL C-terminal like 	62	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.08	0.62	
NAIF1	ENST00000373078.4	nuclear apoptosis inducing factor 1 	19	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.09	0.40	2009, 2011
NMRK1	ENST00000376811.1	nicotinamide riboside kinase 1 	178	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.06	-0.37	< 0.1	
PRDM16	ENST00000270722.5	PR domain containing 16 	64	1	0	0	1	2	0	2	0	3	hsa-miR-128-3p	-0.06	-0.09	0.79	2009, 2011
SLK	ENST00000335753.4	STE20-like kinase 	260	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.06	-0.08	0.12	
SCAI	ENST00000336505.6	suppressor of cancer cell invasion 	74	1	1	0	0	1	0	1	0	2	hsa-miR-128-3p	-0.05	-0.23	0.90	2011
APBA2	ENST00000558402.1	amyloid beta (A4) precursor protein-binding, family A, member 2 	388	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.05	-0.36	0.91	2005, 2007, 2009, 2011
SLC5A3	ENST00000608209.1	sodium/myo-inositol cotransporter  	24	1	1	0	0	0	0	0	0	6	hsa-miR-128-3p	-0.05	-0.24	0.90	2011
SLC5A3	ENST00000381151.3	solute carrier family 5 (sodium/myo-inositol cotransporter), member 3 	24	1	1	0	0	0	0	0	0	6	hsa-miR-128-3p	-0.05	-0.24	0.90	2009
TMEM178B	ENST00000565468.1	transmembrane protein 178B 	129	1	0	1	0	1	0	1	0	1	hsa-miR-128-3p	-0.05	-0.05	0.33	2011
MAFG	ENST00000357736.4	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog G 	5	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.05	-0.05	0.18	2011
BMP3	ENST00000282701.2	bone morphogenetic protein 3 	36	1	0	0	1	2	0	2	0	0	hsa-miR-128-3p	-0.05	-0.27	0.66	2009, 2011
NACC2	ENST00000371753.1	NACC family member 2, BEN and BTB (POZ) domain containing 	172	1	0	0	1	2	0	2	0	1	hsa-miR-128-3p	-0.05	-0.08	0.67	2011
SLC25A16	ENST00000609923.1	solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16 	206	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.05	-0.15	0.65	
MEIS2	ENST00000397624.3	Meis homeobox 2 	63	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.05	-0.06	0.67	2005, 2007, 2009, 2011
C7orf41	ENST00000324453.8	chromosome 7 open reading frame 41 	235	1	0	0	1	2	0	2	0	1	hsa-miR-128-3p	-0.05	-0.23	0.66	2007, 2009, 2011
TACC1	ENST00000330691.6	transforming, acidic coiled-coil containing protein 1 	186	1	0	1	0	2	0	2	0	0	hsa-miR-128-3p	-0.05	-0.14	0.13	2009, 2011
CSE1L	ENST00000262982.2	CSE1 chromosome segregation 1-like (yeast) 	96	1	0	1	0	3	0	3	0	1	hsa-miR-128-3p	-0.05	-0.23	0.24	
PTBP2	ENST00000609116.1	polypyrimidine tract binding protein 2 	70	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.05	-0.12	0.21	
NSD1	ENST00000439151.2	nuclear receptor binding SET domain protein 1 	685	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.05	-0.18	0.78	2011
KIF3A	ENST00000378746.4	kinesin family member 3A 	33	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.05	-0.05	0.54	
SRCIN1	ENST00000264659.7	SRC kinase signaling inhibitor 1 	5	1	0	1	0	2	0	1	1	0	hsa-miR-128-3p	-0.05	-0.05	0.22	2011
PHC2	ENST00000431992.1	polyhomeotic homolog 2 (Drosophila) 	11	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.05	-0.05	< 0.1	2009, 2011
SCD	ENST00000370355.2	stearoyl-CoA desaturase (delta-9-desaturase) 	9726	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.05	-0.05	0.13	2011
SEMA6D	ENST00000355997.3	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D 	179	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.05	-0.06	0.65	2005, 2007, 2009, 2011
EPHB2	ENST00000374632.3	EPH receptor B2 	297	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.05	-0.21	0.82	2005, 2007, 2009, 2011
PHLPP2	ENST00000568954.1	PH domain and leucine rich repeat protein phosphatase 2 	172	1	0	0	1	2	0	0	2	0	hsa-miR-128-3p	-0.05	-0.05	0.54	2007, 2009, 2011
ADCY3	ENST00000260600.5	adenylate cyclase 3 	479	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.05	-0.05	0.50	2005, 2007, 2009, 2011
MED13L	ENST00000281928.3	mediator complex subunit 13-like 	73	1	1	0	0	1	1	0	0	0	hsa-miR-128-3p	-0.05	-0.06	< 0.1	2005, 2007
TNRC6B	ENST00000335727.9	trinucleotide repeat containing 6B 	69	1	1	0	0	1	1	0	0	1	hsa-miR-128-3p	-0.05	-0.06	< 0.1	2009, 2011
PHF20	ENST00000374012.3	PHD finger protein 20 	191	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.05	-0.13	0.32	2007, 2009, 2011
ATXN3	ENST00000545170.1	ataxin 3 	115	1	0	1	0	1	0	0	1	0	hsa-miR-128-3p	-0.05	-0.08	0.24	
THAP2	ENST00000308086.2	THAP domain containing, apoptosis associated protein 2 	109	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.05	-0.24	0.22	2009, 2011
C16orf70	ENST00000219139.3	chromosome 16 open reading frame 70 	485	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.05	-0.05	0.14	2007
ARFGEF1	ENST00000262215.3	ADP-ribosylation factor guanine nucleotide-exchange factor 1 (brefeldin A-inhibited) 	70	1	0	0	1	1	1	0	0	0	hsa-miR-128-3p	-0.05	-0.17	0.78	2007, 2009, 2011
NFAT5	ENST00000354436.2	nuclear factor of activated T-cells 5, tonicity-responsive 	128	1	0	0	1	1	0	1	0	5	hsa-miR-128-3p	-0.05	-0.10	0.50	2009, 2011
HIPK3	ENST00000303296.4	homeodomain interacting protein kinase 3 	933	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.05	0.57	
CCDC88A	ENST00000336838.6	coiled-coil domain containing 88A 	141	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.10	0.25	2005, 2007, 2009, 2011
ZNF395	ENST00000344423.5	zinc finger protein 395 	1044	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.04	0.51	
DLG2	ENST00000398309.2	discs, large homolog 2 (Drosophila) 	15	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.04	0.17	2007, 2009, 2011
PER2	ENST00000254658.3	period circadian clock 2 	106	1	0	0	1	1	0	0	1	2	hsa-miR-128-3p	-0.04	-0.04	< 0.1	
LOX	ENST00000231004.4	lysyl oxidase 	3441	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.10	0.72	2011
NEK6	ENST00000373603.1	NIMA-related kinase 6 	3449	1	0	0	1	1	1	0	0	0	hsa-miR-128-3p	-0.04	-0.32	0.77	2007, 2009, 2011
ARMC8	ENST00000469044.1	armadillo repeat containing 8 	398	1	1	0	0	1	0	0	1	0	hsa-miR-128-3p	-0.04	-0.29	0.64	2005, 2007, 2009, 2011
BAHD1	ENST00000416165.1	bromo adjacent homology domain containing 1 	76	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.04	0.69	2005, 2007, 2009, 2011
PHF15	ENST00000395003.1	PHD finger protein 15 	387	1	1	0	0	1	0	0	1	1	hsa-miR-128-3p	-0.04	-0.06	0.34	2009, 2011
PRCP	ENST00000313010.3	prolylcarboxypeptidase (angiotensinase C) 	148	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.07	0.22	
MARCH5	ENST00000358935.2	membrane-associated ring finger (C3HC4) 5 	881	1	0	0	1	1	0	1	0	2	hsa-miR-128-3p	-0.04	-0.24	0.51	2009, 2011
MED12L	ENST00000474524.1	mediator complex subunit 12-like 	30	2	1	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.11	0.94	2011
RPL36A-HNRNPH2	ENST00000409170.3	RPL36A-HNRNPH2 readthrough 	85	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.04	ORF	
NCOA1	ENST00000405141.1	nuclear receptor coactivator 1 	200	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.08	0.51	2005, 2007, 2009, 2011
SPTLC2	ENST00000216484.2	serine palmitoyltransferase, long chain base subunit 2 	95	1	0	0	1	1	0	0	1	2	hsa-miR-128-3p	-0.04	-0.15	0.81	2011
DRP2	ENST00000402866.1	dystrophin related protein 2 	5	1	0	1	0	1	0	1	0	1	hsa-miR-128-3p	-0.04	-0.04	0.23	2009, 2011
FRMD4A	ENST00000358621.4	FERM domain containing 4A 	192	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.04	0.13	2005, 2007, 2009, 2011
CTH	ENST00000411986.2	cystathionase (cystathionine gamma-lyase) 	430	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.21	0.71	2011
OPA1	ENST00000392438.3	optic atrophy 1 (autosomal dominant) 	962	1	1	0	0	1	0	1	0	0	hsa-miR-128-3p	-0.04	-0.12	0.19	2011
NAV2	ENST00000360655.4	neuron navigator 2 	337	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.04	-0.04	0.57	2007, 2009, 2011
KIAA1549L	ENST00000321505.4	KIAA1549-like 	117	1	0	1	0	2	1	1	0	2	hsa-miR-128-3p	-0.04	-0.07	0.37	2009, 2011
PTPN9	ENST00000306726.2	protein tyrosine phosphatase, non-receptor type 9 	644	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.27	0.69	2005, 2007, 2009, 2011
URGCP	ENST00000223341.7	upregulator of cell proliferation 	180	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.04	-0.04	0.56	
C11orf84	ENST00000294244.4	chromosome 11 open reading frame 84 	232	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.04	-0.15	0.59	
TEX2	ENST00000258991.3	testis expressed 2 	127	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.04	< 0.1	
GPRIN3	ENST00000609438.1	GPRIN family member 3 	213	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.04	-0.04	0.67	
SUZ12	ENST00000322652.5	SUZ12 polycomb repressive complex 2 subunit 	104	2	0	1	1	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.24	0.79	2009, 2011
CRP	ENST00000255030.5	C-reactive protein, pentraxin-related 	5	1	1	0	0	1	0	0	1	0	hsa-miR-128-3p	-0.04	-0.19	< 0.1	
SIX1	ENST00000247182.6	SIX homeobox 1 	1264	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.15	0.49	
TANC2	ENST00000424789.2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 	155	2	0	2	0	0	0	0	0	0	hsa-miR-128-3p	-0.04	-0.04	0.38	2009, 2011
BACE1	ENST00000313005.6	beta-site APP-cleaving enzyme 1 	486	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.07	0.50	2009, 2011
COL27A1	ENST00000356083.3	collagen, type XXVII, alpha 1 	620	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.03	0.84	
POTEG	ENST00000409832.3	POTE ankyrin domain family, member G 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.03	0.36	
RAI14	ENST00000265109.3	retinoic acid induced 14 	2228	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.03	-0.04	0.35	2009, 2011
ZBTB14	ENST00000357006.4	zinc finger and BTB domain containing 14 	459	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.03	-0.44	0.43	
MXI1	ENST00000332674.5	MAX interactor 1, dimerization protein 	278	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.03	-0.14	0.17	2005, 2007
ARHGAP32	ENST00000310343.9	Rho GTPase activating protein 32 	16	1	1	0	0	1	0	1	0	0	hsa-miR-128-3p	-0.03	-0.05	0.23	2011
PDLIM4	ENST00000379018.3	PDZ and LIM domain 4 	417	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.03	-0.08	< 0.1	
NR1D2	ENST00000312521.4	nuclear receptor subfamily 1, group D, member 2 	154	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.03	-0.07	0.52	2011
UNC80	ENST00000439458.1	unc-80 homolog (C. elegans) 	5	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.03	0.63	2011
POTEM	ENST00000551509.1	POTE ankyrin domain family, member M 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.03	0.34	
STK38L	ENST00000389032.3	serine/threonine kinase 38 like 	705	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.04	0.11	2009, 2011
PPP1R9A	ENST00000289495.5	protein phosphatase 1, regulatory subunit 9A 	46	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.05	0.26	2009, 2011
LRP6	ENST00000261349.4	low density lipoprotein receptor-related protein 6 	157	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.03	0.67	2009, 2011
ZFHX3	ENST00000268489.5	zinc finger homeobox 3 	57	2	1	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.04	0.92	2007, 2009, 2011
SLC8A1	ENST00000406785.2	solute carrier family 8 (sodium/calcium exchanger), member 1 	61	1	0	1	0	3	1	1	1	2	hsa-miR-128-3p	-0.03	-0.27	0.92	2007
PITPNM2	ENST00000280562.5	phosphatidylinositol transfer protein, membrane-associated 2 	66	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.03	0.87	2007, 2009, 2011
SFRP1	ENST00000220772.3	secreted frizzled-related protein 1 	148	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.17	0.77	2007, 2009, 2011
SEMA7A	ENST00000261918.4	semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group) 	65	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.03	-0.16	0.69	2011
SFPQ	ENST00000357214.5	splicing factor proline/glutamine-rich 	4735	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.03	-0.04	0.60	
GOLGA6L4	ENST00000510439.2	golgin A6 family-like 4 	5	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.03	0.41	
NUP210	ENST00000254508.5	nucleoporin 210kDa 	246	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.03	0.40	2009, 2011
KCNK12	ENST00000327876.4	potassium channel, subfamily K, member 12 	5	1	1	0	0	0	0	0	0	3	hsa-miR-128-3p	-0.03	-0.03	0.18	
ZNF827	ENST00000379448.4	zinc finger protein 827 	17	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.03	< 0.1	2005, 2007, 2009, 2011
PLCE1	ENST00000371380.3	phospholipase C, epsilon 1 	7	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.03	-0.03	< 0.1	
ST8SIA4	ENST00000231461.5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 	5	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.03	< 0.1	
DST	ENST00000312431.6	dystonin 	439	1	0	1	0	1	0	0	1	0	hsa-miR-128-3p	-0.03	-0.03	ORF	
ACOT11	ENST00000343744.2	acyl-CoA thioesterase 11 	36	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.03	ORF	2007
GFPT1	ENST00000357308.4	glutamine--fructose-6-phosphate transaminase 1 	1313	1	0	0	1	2	0	2	0	0	hsa-miR-128-3p	-0.03	-0.14	0.73	2011
PTCHD1	ENST00000379361.4	patched domain containing 1 	59	1	0	0	1	1	0	0	1	4	hsa-miR-128-3p	-0.03	-0.10	0.64	
RCOR3	ENST00000367005.4	REST corepressor 3 	374	1	1	0	0	1	0	1	0	1	hsa-miR-128-3p	-0.03	-0.40	< 0.1	2009, 2011
KCTD16	ENST00000507359.3	potassium channel tetramerization domain containing 16 	36	1	0	0	1	1	1	0	0	1	hsa-miR-128-3p	-0.03	-0.17	0.75	
FAM192A	ENST00000309137.8	family with sequence similarity 192, member A 	502	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.15	0.35	2011
