Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
LPHN1	ENST00000340736.6	latrophilin 1 	49	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.08	0.90	2007, 2009, 2011
ITGA11	ENST00000423218.2	integrin, alpha 11 	390	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.10	0.71	2007
WDR48	ENST00000302313.5	WD repeat domain 48 	638	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.05	-0.16	0.72	2007, 2009, 2011
SNF8	ENST00000502492.1	SNF8, ESCRT-II complex subunit 	230	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.40	0.88	2007, 2009, 2011
KIAA0408	ENST00000483725.3	KIAA0408 	95	1	0	0	1	2	1	0	1	2	rno-miR-124-3p	-0.05	-0.33	0.92	2011
MGAT4A	ENST00000264968.3	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A 	223	1	0	1	0	1	0	0	1	0	rno-miR-124-3p	-0.05	-0.30	0.93	2007, 2009, 2011
CHMP2B	ENST00000263780.4	charged multivesicular body protein 2B 	810	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.10	0.67	2007, 2009, 2011
NAA15	ENST00000296543.5	N(alpha)-acetyltransferase 15, NatA auxiliary subunit 	546	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.26	0.32	2007, 2009, 2011
UBE4A	ENST00000252108.3	ubiquitination factor E4A 	29	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.20	0.88	2007, 2009, 2011
OTUD3	ENST00000375120.3	OTU domain containing 3 	438	1	0	0	1	0	0	0	0	6	rno-miR-124-3p	-0.05	-0.05	0.74	2009, 2011
ADCYAP1	ENST00000579794.1	adenylate cyclase activating polypeptide 1 (pituitary) 	35	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.37	0.89	2011
SLC1A4	ENST00000234256.3	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 	380	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.17	0.86	2007, 2009, 2011
AES	ENST00000221561.8	amino-terminal enhancer of split 	380	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.32	0.93	2009, 2011
TYSND1	ENST00000335494.5	trypsin domain containing 1 	35	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.37	0.93	2007, 2009, 2011
ZFAND3	ENST00000287218.4	zinc finger, AN1-type domain 3 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.05	-0.07	0.29	2007, 2009, 2011
ABR	ENST00000302538.5	active BCR-related 	58	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.05	-0.06	0.82	2007, 2009, 2011
ZNF609	ENST00000326648.3	zinc finger protein 609 	103	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.05	-0.05	0.42	2007
SOS1	ENST00000426016.1	son of sevenless homolog 1 (Drosophila) 	189	1	0	1	0	2	0	0	2	3	rno-miR-124-3p	-0.05	-0.47	0.96	2011
KDM5A	ENST00000399788.2	lysine (K)-specific demethylase 5A 	118	1	1	0	0	1	0	0	1	2	rno-miR-124-3p	-0.05	-0.15	0.94	
MTF1	ENST00000373036.4	metal-regulatory transcription factor 1 	98	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.04	-0.04	0.78	2007, 2009, 2011
OSBPL11	ENST00000296220.5	oxysterol binding protein-like 11 	101	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.13	0.90	2007, 2009, 2011
ATP6V0A2	ENST00000330342.3	ATPase, H+ transporting, lysosomal V0 subunit a2 	376	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.20	0.87	2007, 2009, 2011
STAT3	ENST00000585517.1	signal transducer and activator of transcription 3 (acute-phase response factor) 	478	1	1	0	0	1	0	0	1	1	rno-miR-124-3p	-0.04	-0.05	0.80	2011
FBXO28	ENST00000424254.2	F-box protein 28 	461	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.09	0.62	2011
LIMS1	ENST00000393310.1	LIM and senescent cell antigen-like domains 1 	68	2	0	1	1	1	0	1	0	1	rno-miR-124-3p	-0.04	-0.63	0.98	2011
PDXK	ENST00000468090.1	pyridoxal (pyridoxine, vitamin B6) kinase 	5653	1	0	0	1	1	0	1	0	1	rno-miR-124-3p	-0.04	-0.17	0.87	2007, 2009, 2011
TPCN2	ENST00000294309.3	two pore segment channel 2 	629	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.32	0.87	2009, 2011
ANKS1B	ENST00000546960.1	ankyrin repeat and sterile alpha motif domain containing 1B 	21	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.04	0.88	2007, 2009, 2011
PHF12	ENST00000577226.1	PHD finger protein 12 	307	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.04	ORF	
KCTD12	ENST00000377474.2	potassium channel tetramerization domain containing 12 	404	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.04	0.83	2007, 2009, 2011
ANXA11	ENST00000372231.3	annexin A11 	2285	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.43	0.98	2007, 2009, 2011
EMD	ENST00000369842.4	emerin 	1771	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.04	0.76	2007, 2009, 2011
ADAMTS9	ENST00000295903.4	ADAM metallopeptidase with thrombospondin type 1 motif, 9 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.04	-0.04	0.35	2007, 2009, 2011
PANK3	ENST00000239231.6	pantothenate kinase 3 	522	1	0	0	1	1	0	0	1	1	rno-miR-124-3p	-0.04	-0.12	0.87	
NUDT3	ENST00000607016.1	nudix (nucleoside diphosphate linked moiety X)-type motif 3 	190	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.04	-0.10	0.87	2011
TOR1AIP2	ENST00000367612.3	torsin A interacting protein 2 	569	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.50	0.98	2011
RAPH1	ENST00000319170.5	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 	126	1	0	1	0	2	0	2	0	0	rno-miR-124-3p	-0.04	-0.25	0.64	2007, 2009, 2011
PANK1	ENST00000322191.6	pantothenate kinase 1 	435	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.04	-0.34	0.87	2011
PDPK1	ENST00000441549.3	3-phosphoinositide dependent protein kinase-1 	104	1	1	0	0	1	0	0	1	0	rno-miR-124-3p	-0.04	-0.04	0.56	2009, 2011
FAM122A	ENST00000394264.3	family with sequence similarity 122A 	1277	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.04	-0.24	0.87	2007, 2009, 2011
WIPF1	ENST00000392547.2	WAS/WASL interacting protein family, member 1 	304	1	1	0	0	0	0	0	0	4	rno-miR-124-3p	-0.04	-0.38	0.93	2011
DYNC1LI2	ENST00000258198.2	dynein, cytoplasmic 1, light intermediate chain 2 	137	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.05	0.86	2007
ARRB1	ENST00000420843.2	arrestin, beta 1 	598	1	0	1	0	1	0	1	0	2	rno-miR-124-3p	-0.04	-0.20	0.78	2011
C20orf194	ENST00000453730.2	chromosome 20 open reading frame 194 	1083	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.04	0.64	2009, 2011
DDHD1	ENST00000323669.5	DDHD domain containing 1 	103	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.15	0.93	2011
MYNN	ENST00000544106.1	myoneurin 	289	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.04	-0.10	0.82	2007, 2011
NACC1	ENST00000292431.4	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing 	337	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.03	-0.20	0.96	2007, 2009, 2011
NAV1	ENST00000295624.6	neuron navigator 1 	702	2	0	1	1	0	0	0	0	5	rno-miR-124-3p	-0.03	-0.04	0.99	2007, 2009, 2011
FSTL3	ENST00000166139.4	follistatin-like 3 (secreted glycoprotein) 	207	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.47	0.78	2007, 2009, 2011
OGFOD3	ENST00000329197.5	2-oxoglutarate and iron-dependent oxygenase domain containing 3 	2120	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.62	0.96	2007, 2009, 2011
DYRK2	ENST00000344096.3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 	1091	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.03	-0.28	0.94	2009, 2011
SUGT1	ENST00000310528.8	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) 	430	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.03	-0.17	0.87	2007
SOX12	ENST00000342665.2	SRY (sex determining region Y)-box 12 	6341	1	0	0	1	0	0	0	0	4	rno-miR-124-3p	-0.03	-0.05	0.81	2007, 2011
CARHSP1	ENST00000396593.2	calcium regulated heat stable protein 1, 24kDa 	113	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.22	0.85	2007, 2009, 2011
ZNF652	ENST00000362063.2	zinc finger protein 652 	33	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.03	-0.20	0.92	2011
CEBPG	ENST00000284000.4	CCAAT/enhancer binding protein (C/EBP), gamma 	360	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.03	-0.13	0.82	2007, 2009, 2011
FZD5	ENST00000295417.3	frizzled family receptor 5 	122	1	1	0	0	1	0	1	0	2	rno-miR-124-3p	-0.03	-0.37	0.93	2007, 2009, 2011
CACNB4	ENST00000539935.1	calcium channel, voltage-dependent, beta 4 subunit 	57	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.03	-0.12	0.74	2011
VLDLR	ENST00000382100.3	very low density lipoprotein receptor 	977	1	0	1	0	1	0	1	0	1	rno-miR-124-3p	-0.03	-0.27	0.79	
MSL2	ENST00000309993.2	male-specific lethal 2 homolog (Drosophila) 	175	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.03	-0.21	0.42	
TMCC3	ENST00000261226.4	transmembrane and coiled-coil domain family 3 	70	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.03	0.87	2007, 2009, 2011
PLD1	ENST00000342215.6	phospholipase D1, phosphatidylcholine-specific 	128	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.03	-0.03	< 0.1	
SEMA6A	ENST00000343348.6	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	106	2	1	1	0	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.41	> 0.99	2007, 2009, 2011
RERE	ENST00000337907.3	arginine-glutamic acid dipeptide (RE) repeats 	199	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.09	0.64	2007, 2009, 2011
AKT3	ENST00000366539.1	v-akt murine thymoma viral oncogene homolog 3 	168	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.28	0.91	2007
RAB43	ENST00000476465.1	RAB43, member RAS oncogene family 	5	1	0	0	1	1	0	0	1	2	rno-miR-124-3p	-0.03	-0.18	0.83	2007, 2009, 2011
SPOCK2	ENST00000373109.2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2 	31	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.19	0.87	2007, 2009, 2011
RASSF8	ENST00000541490.1	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 	1290	1	0	0	1	1	0	0	1	2	rno-miR-124-3p	-0.03	-0.03	0.75	2011
GRID1	ENST00000327946.7	glutamate receptor, ionotropic, delta 1 	45	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.03	-0.28	0.99	2007, 2009, 2011
SLAIN2	ENST00000264313.6	SLAIN motif family, member 2 	859	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.10	0.86	2009, 2011
ENDOD1	ENST00000278505.4	endonuclease domain containing 1 	100	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.20	0.81	2009, 2011
SRGAP3	ENST00000383836.3	SLIT-ROBO Rho GTPase activating protein 3 	38	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.15	0.89	2007, 2009, 2011
GNAI1	ENST00000351004.3	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1 	1346	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.34	0.73	2007, 2011
EPHA7	ENST00000369303.4	EPH receptor A7 	213	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.07	0.70	
NUPL1	ENST00000381736.3	nucleoporin like 1 	268	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.03	0.66	2007, 2009, 2011
ARFGEF2	ENST00000371917.4	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) 	111	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.06	0.76	2009, 2011
EPC1	ENST00000319778.6	enhancer of polycomb homolog 1 (Drosophila) 	102	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.17	0.89	
ANKLE2	ENST00000539605.1	ankyrin repeat and LEM domain containing 2 	504	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.38	0.94	2009, 2011
BACE1	ENST00000313005.6	beta-site APP-cleaving enzyme 1 	486	1	0	0	1	0	0	0	0	4	rno-miR-124-3p	-0.03	-0.05	0.86	2007, 2009, 2011
MAP3K3	ENST00000361357.3	mitogen-activated protein kinase kinase kinase 3 	144	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.03	-0.03	0.70	2007, 2009, 2011
DCLRE1C	ENST00000378289.4	DNA cross-link repair 1C 	29	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.15	ORF	
LIN28B	ENST00000345080.4	lin-28 homolog B (C. elegans) 	118	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.03	-0.03	0.77	2007, 2009, 2011
C7orf55-LUC7L2	ENST00000354926.4	C7orf55-LUC7L2 readthrough 	419	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.42	0.93	2007
SLC16A14	ENST00000295190.4	solute carrier family 16, member 14 	34	1	0	0	1	1	0	1	0	0	rno-miR-124-3p	-0.02	-0.18	0.85	2007, 2009, 2011
RILPL1	ENST00000376874.4	Rab interacting lysosomal protein-like 1 	155	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.02	-0.59	0.94	2007, 2009, 2011
TJP1	ENST00000346128.6	tight junction protein 1 	140	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.06	0.83	2009, 2011
LUC7L2	ENST00000541515.3	LUC7-like 2 (S. cerevisiae) 	419	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.41	0.93	
COL12A1	ENST00000322507.8	collagen, type XII, alpha 1 	482	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.11	0.84	2007, 2009, 2011
CNTN3	ENST00000263665.6	contactin 3 (plasmacytoma associated) 	27	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.13	0.86	2007, 2009, 2011
C21orf91	ENST00000400558.3	chromosome 21 open reading frame 91 	998	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.02	-0.03	0.65	2009, 2011
RRAGD	ENST00000369415.4	Ras-related GTP binding D 	644	1	1	0	0	1	0	1	0	2	rno-miR-124-3p	-0.02	-0.57	0.98	2011
USP49	ENST00000394253.3	ubiquitin specific peptidase 49 	44	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.20	0.93	
MARK1	ENST00000366918.4	MAP/microtubule affinity-regulating kinase 1 	192	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.02	-0.05	0.83	2007, 2009, 2011
MYH9	ENST00000216181.5	myosin, heavy chain 9, non-muscle 	1317	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.02	-0.39	0.98	2007, 2009, 2011
ERMP1	ENST00000381506.3	endoplasmic reticulum metallopeptidase 1 	53	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.02	-0.18	0.86	2007, 2009, 2011
PIAS1	ENST00000249636.6	protein inhibitor of activated STAT, 1 	368	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.15	0.84	
MYO9A	ENST00000564571.1	myosin IXA 	137	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.02	0.73	
ASF1A	ENST00000229595.5	anti-silencing function 1A histone chaperone 	790	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.33	0.85	2007, 2009, 2011
TPST2	ENST00000338754.4	tyrosylprotein sulfotransferase 2 	1220	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.40	0.74	2007
SLC4A7	ENST00000295736.5	solute carrier family 4, sodium bicarbonate cotransporter, member 7 	146	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.02	-0.03	0.66	2007, 2009, 2011
SLC31A1	ENST00000374212.4	solute carrier family 31 (copper transporter), member 1 	171	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.18	0.63	2007, 2009, 2011
NIPBL	ENST00000448238.2	Nipped-B homolog (Drosophila) 	250	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.02	ORF	
SP9	ENST00000394967.2	Sp9 transcription factor 	79	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.21	0.81	
LIMCH1	ENST00000313860.7	LIM and calponin homology domains 1 	1058	2	1	0	1	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.38	0.96	2007, 2009, 2011
JAG2	ENST00000331782.3	jagged 2 	68	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.28	0.94	2007, 2009, 2011
SUV39H2	ENST00000313519.5	suppressor of variegation 3-9 homolog 2 (Drosophila) 	54	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.27	0.80	
RAB11A	ENST00000569896.1	RAB11A, member RAS oncogene family 	5781	1	0	0	1	1	0	1	0	0	rno-miR-124-3p	-0.02	-0.52	0.86	2007, 2011
NDFIP2	ENST00000218652.7	Nedd4 family interacting protein 2 	1747	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.02	-0.14	0.66	
ITGA3	ENST00000007722.7	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) 	197	1	0	1	0	2	0	0	2	1	rno-miR-124-3p	-0.02	-0.14	0.33	2007, 2009, 2011
NFASC	ENST00000401399.1	neurofascin 	10	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.02	-0.02	0.87	2007, 2009, 2011
FARP1	ENST00000595437.1	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived) 	530	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.16	0.74	2007, 2009, 2011
RB1CC1	ENST00000025008.5	RB1-inducible coiled-coil 1 	621	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.25	0.74	2009, 2011
GINM1	ENST00000367419.5	glycoprotein integral membrane 1 	428	2	0	2	0	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.79	> 0.99	
RHBDL3	ENST00000269051.4	rhomboid, veinlet-like 3 (Drosophila) 	100	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.15	0.87	2007, 2009, 2011
ZBTB16	ENST00000335953.4	zinc finger and BTB domain containing 16 	73	2	0	1	1	0	0	0	0	4	rno-miR-124-3p	-0.02	-0.27	0.99	
ETNK1	ENST00000266517.4	ethanolamine kinase 1 	1047	1	0	0	1	1	0	0	1	3	rno-miR-124-3p	-0.02	-0.08	0.78	2007, 2009, 2011
MECP2	ENST00000303391.6	methyl CpG binding protein 2 (Rett syndrome) 	1474	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.02	-0.09	0.73	2007, 2009, 2011
VAMP4	ENST00000236192.7	vesicle-associated membrane protein 4 	282	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.33	0.85	2011
P4HA2	ENST00000401867.1	prolyl 4-hydroxylase, alpha polypeptide II 	1077	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.29	0.94	2007, 2009
HDAC5	ENST00000225983.6	histone deacetylase 5 	266	2	0	1	1	0	0	0	0	0	rno-miR-124-3p	-0.02	-0.27	0.83	2007, 2009, 2011
ALDH6A1	ENST00000553458.1	aldehyde dehydrogenase 6 family, member A1 	196	1	0	0	1	2	0	1	1	1	rno-miR-124-3p	-0.02	-0.43	0.79	
VMP1	ENST00000262291.4	vacuole membrane protein 1 	2505	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.02	-0.03	0.71	2007
RAB2A	ENST00000262646.7	RAB2A, member RAS oncogene family 	788	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.16	0.87	2011
PSMB5	ENST00000493471.2	proteasome (prosome, macropain) subunit, beta type, 5 	156	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.15	0.84	
WNK1	ENST00000315939.6	WNK lysine deficient protein kinase 1 	950	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.25	0.88	2009, 2011
UNKL	ENST00000389221.4	unkempt homolog (Drosophila)-like 	308	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.18	0.73	
PCDHA1	ENST00000504120.2	protocadherin alpha 1 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA3	ENST00000522353.2	protocadherin alpha 3 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA2	ENST00000526136.1	protocadherin alpha 2 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA4	ENST00000530339.1	protocadherin alpha 4 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA9	ENST00000532602.1	protocadherin alpha 9 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	
PCDHA10	ENST00000307360.5	protocadherin alpha 10 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA7	ENST00000525929.1	protocadherin alpha 7 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA6	ENST00000529310.1	protocadherin alpha 6 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA5	ENST00000529859.1	protocadherin alpha 5 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA11	ENST00000398640.2	protocadherin alpha 11 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	
PCDHAC1	ENST00000253807.2	protocadherin alpha subfamily C, 1 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA8	ENST00000531613.1	protocadherin alpha 8 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA13	ENST00000289272.2	protocadherin alpha 13 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHA12	ENST00000398631.2	protocadherin alpha 12 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
PCDHAC2	ENST00000289269.5	protocadherin alpha subfamily C, 2 	86	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.13	0.36	2007
USP1	ENST00000339950.4	ubiquitin specific peptidase 1 	436	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.32	0.94	2007, 2011
CNOT1	ENST00000317147.5	CCR4-NOT transcription complex, subunit 1 	294	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.01	-0.18	0.51	
NUFIP2	ENST00000225388.4	nuclear fragile X mental retardation protein interacting protein 2 	440	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.01	-0.14	0.77	2009, 2011
BRD4	ENST00000263377.2	bromodomain containing 4 	849	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.01	-0.01	0.86	2011
IRF1	ENST00000245414.4	interferon regulatory factor 1 	266	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.30	0.93	2007, 2009, 2011
FLI1	ENST00000527786.2	Fli-1 proto-oncogene, ETS transcription factor 	116	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.33	0.70	2011
SESN3	ENST00000536441.1	sestrin 3 	260	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.01	-0.22	0.92	
SH3GLB1	ENST00000370558.4	SH3-domain GRB2-like endophilin B1 	3418	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.01	-0.25	0.46	2011
RSRC2	ENST00000331738.7	arginine/serine-rich coiled-coil 2 	320	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.72	0.98	2007, 2009, 2011
FBRSL1	ENST00000434748.2	fibrosin-like 1 	778	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.11	0.86	2011
FAM204A	ENST00000369183.4	family with sequence similarity 204, member A 	296	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.01	-0.25	0.73	
TOB2	ENST00000327492.3	transducer of ERBB2, 2 	71	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.02	0.68	2007, 2009, 2011
ZBTB7B	ENST00000368426.3	zinc finger and BTB domain containing 7B 	179	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.01	-0.42	0.93	2009
CELSR3	ENST00000164024.4	cadherin, EGF LAG seven-pass G-type receptor 3 	13	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.01	0.86	2007, 2009, 2011
PEG3	ENST00000423103.2	paternally expressed 3 	5	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.01	-0.01	0.81	2007, 2009, 2011
USP24	ENST00000294383.6	ubiquitin specific peptidase 24 	306	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.01	-0.19	0.99	2009, 2011
MTDH	ENST00000336273.3	metadherin 	5192	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.01	-0.11	0.87	2007, 2011
ZNF189	ENST00000374861.3	zinc finger protein 189 	202	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.19	0.93	2007, 2009, 2011
DCAF5	ENST00000341516.5	DDB1 and CUL4 associated factor 5 	120	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.01	-0.18	0.74	2007, 2011
