Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
TAB3	ENST00000378933.1	TGF-beta activated kinase 1/MAP3K7 binding protein 3 	201	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.06	0.36	2007, 2009, 2011
PITPNM3	ENST00000421306.3	PITPNM family member 3 	5	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.05	-0.05	0.91	2011
SLC26A7	ENST00000276609.3	solute carrier family 26 (anion exchanger), member 7 	5	1	0	0	1	2	0	0	2	0	rno-miR-9a-5p	-0.05	-0.05	0.58	2005, 2007
PHF15	ENST00000395003.1	PHD finger protein 15 	387	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.07	0.82	2005, 2007, 2009, 2011
SRF	ENST00000265354.4	serum response factor (c-fos serum response element-binding transcription factor) 	596	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.05	0.59	2005, 2007, 2009, 2011
C6orf106	ENST00000374023.3	chromosome 6 open reading frame 106 	80	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.12	0.80	2005, 2007, 2009, 2011
RANBP2	ENST00000283195.6	RAN binding protein 2 	814	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.04	-0.18	0.79	2005, 2007, 2009, 2011
ELL	ENST00000262809.4	elongation factor RNA polymerase II 	250	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.04	-0.05	0.65	2007, 2011
CDC73	ENST00000367435.3	cell division cycle 73 	579	1	1	0	0	1	0	1	0	2	rno-miR-9a-5p	-0.04	-0.20	0.96	2011
ATP11A	ENST00000487903.1	ATPase, class VI, type 11A 	731	1	1	0	0	1	0	1	0	1	rno-miR-9a-5p	-0.04	-0.05	0.94	2005, 2007, 2009, 2011
NELFA	ENST00000382882.3	negative elongation factor complex member A 	1025	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.06	0.48	2011
RPS6KA2	ENST00000265678.4	ribosomal protein S6 kinase, 90kDa, polypeptide 2 	1043	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.04	-0.04	0.71	2005, 2007, 2011
NRF1	ENST00000393230.2	nuclear respiratory factor 1 	321	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	0.44	2005, 2007, 2011
HIC2	ENST00000407464.2	hypermethylated in cancer 2 	28	2	1	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.04	-0.26	> 0.99	2005, 2007, 2009, 2011
PRKCA	ENST00000413366.3	protein kinase C, alpha 	726	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.08	0.76	2005, 2007, 2009, 2011
APBA1	ENST00000265381.4	amyloid beta (A4) precursor protein-binding, family A, member 1 	12	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	0.78	2011
KIAA1549L	ENST00000321505.4	KIAA1549-like 	117	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.04	-0.06	0.83	2009, 2011
CTPS2	ENST00000443824.1	CTP synthase 2 	47	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.19	0.50	
CDH11	ENST00000394156.3	cadherin 11, type 2, OB-cadherin (osteoblast) 	448	2	0	0	2	1	0	1	0	0	rno-miR-9a-5p	-0.04	-0.19	0.81	
KIAA1549	ENST00000440172.1	KIAA1549 	508	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.04	-0.05	0.84	2009, 2011
DESI1	ENST00000263256.6	desumoylating isopeptidase 1 	1513	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.20	0.78	2011
FRYL	ENST00000503238.1	FRY-like 	276	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	0.43	2007
RAB5B	ENST00000553116.1	RAB5B, member RAS oncogene family 	14	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.12	0.81	2005, 2007, 2009, 2011
SPTBN2	ENST00000529997.1	spectrin, beta, non-erythrocytic 2 	910	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.05	0.43	
OTUD4	ENST00000454497.2	OTU domain containing 4 	18	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.04	-0.04	0.65	2007, 2009
HDAC5	ENST00000225983.6	histone deacetylase 5 	266	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.24	0.87	2005, 2007, 2009, 2011
DNAJA4	ENST00000394855.3	DnaJ (Hsp40) homolog, subfamily A, member 4 	24	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.04	-0.12	0.54	2005, 2007, 2009, 2011
CACNB2	ENST00000396576.2	calcium channel, voltage-dependent, beta 2 subunit 	52	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.04	-0.23	0.44	2007, 2011
SGCD	ENST00000435422.3	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) 	39	1	1	0	0	1	0	1	0	0	rno-miR-9a-5p	-0.04	-0.05	< 0.1	2011
UNC13A	ENST00000519716.2	unc-13 homolog A (C. elegans) 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	0.92	2007, 2009, 2011
MICU3	ENST00000318063.5	mitochondrial calcium uptake family, member 3 	9	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	0.42	2009, 2011
SLC25A36	ENST00000446041.2	solute carrier family 25 (pyrimidine nucleotide carrier ), member 36 	264	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.10	0.54	2011
ELAVL2	ENST00000380110.4	ELAV like neuron-specific RNA binding protein 2 	78	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	0.77	2007, 2009, 2011
ELAVL4	ENST00000371824.1	ELAV like neuron-specific RNA binding protein 4 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	0.77	
PAQR3	ENST00000512733.1	progestin and adipoQ receptor family member III 	217	1	0	1	0	3	0	1	2	2	rno-miR-9a-5p	-0.04	-0.14	< 0.1	
RASGRF2	ENST00000265080.4	Ras protein-specific guanine nucleotide-releasing factor 2 	140	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.04	-0.04	< 0.1	
NUP43	ENST00000367403.3	nucleoporin 43kDa 	113	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.13	ORF	
EML5	ENST00000554922.1	echinoderm microtubule associated protein like 5 	60	1	0	0	1	1	0	1	0	1	rno-miR-9a-5p	-0.04	-0.10	0.80	
SLC16A10	ENST00000368850.3	solute carrier family 16 (aromatic amino acid transporter), member 10 	233	1	0	1	0	1*	0	0	0	0	rno-miR-9a-5p	-0.04	-0.25	0.44	
NACC1	ENST00000292431.4	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing 	337	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.04	-0.14	0.80	2005, 2007, 2009, 2011
PPP1R13B	ENST00000423488.2	protein phosphatase 1, regulatory subunit 13B 	105	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	ORF	2005, 2007, 2009, 2011
RIMS2	ENST00000507740.1	regulating synaptic membrane exocytosis 2 	8	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.04	-0.04	< 0.1	2005, 2007
DPYSL5	ENST00000288699.6	dihydropyrimidinase-like 5 	315	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.04	-0.04	0.77	2011
TMEM132D	ENST00000389441.4	transmembrane protein 132D 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.04	0.68	2011
IL1RAPL1	ENST00000378993.1	interleukin 1 receptor accessory protein-like 1 	5	1	0	1	0	1	0	1	0	1	rno-miR-9a-5p	-0.04	-0.21	0.93	
DDX3X	ENST00000399959.2	DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked 	965	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.04	-0.14	0.77	2005, 2007, 2009, 2011
SLC45A4	ENST00000519067.1	solute carrier family 45, member 4 	418	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.04	-0.04	< 0.1	
CEP350	ENST00000367607.3	centrosomal protein 350kDa 	705	2	1	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.04	0.94	2007, 2009, 2011
KLHL24	ENST00000454652.2	kelch-like family member 24 	143	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.09	0.79	2007, 2009, 2011
NFASC	ENST00000401399.1	neurofascin 	10	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.03	0.92	2005, 2007, 2009, 2011
SLC25A24	ENST00000565488.1	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24 	1688	1	1	0	0	1	0	1	0	0	rno-miR-9a-5p	-0.03	-0.32	0.87	2005, 2007, 2009, 2011
SP4	ENST00000222584.3	Sp4 transcription factor 	131	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.03	0.68	2007
HCFC2	ENST00000229330.4	host cell factor C2 	46	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.03	-0.27	0.92	2011
FOXO1	ENST00000379561.5	forkhead box O1 	480	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.03	0.68	2005, 2007, 2009, 2011
FBXW2	ENST00000608872.1	F-box and WD repeat domain containing 2 	227	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.30	0.92	2005, 2007, 2009, 2011
ZBTB4	ENST00000380599.4	zinc finger and BTB domain containing 4 	1039	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.03	0.57	2005, 2007
VCL	ENST00000372755.3	vinculin 	189	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.14	0.83	2011
PSEN1	ENST00000324501.5	presenilin 1 	1340	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.05	0.63	2007, 2009, 2011
PPARGC1B	ENST00000309241.5	peroxisome proliferator-activated receptor gamma, coactivator 1 beta 	12	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.03	-0.04	0.77	2011
SHISA6	ENST00000441885.3	shisa family member 6 	5	1	0	0	1	2	0	0	2	2	rno-miR-9a-5p	-0.03	-0.03	0.60	2011
EGR3	ENST00000317216.2	early growth response 3 	21	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.03	-0.03	0.39	2005, 2007, 2009, 2011
GPR111	ENST00000398742.2	G protein-coupled receptor 111 	5	1	0	1	0	1	0	0	1	2	rno-miR-9a-5p	-0.03	-0.03	< 0.1	2011
SLIT1	ENST00000266058.4	slit homolog 1 (Drosophila) 	15	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.03	< 0.1	2011
MYO9A	ENST00000564571.1	myosin IXA 	137	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.03	ORF	
CCNT2	ENST00000295238.6	cyclin T2 	381	1	1	0	0	1	0	1	0	0	rno-miR-9a-5p	-0.03	-0.33	0.87	2011
CLMN	ENST00000298912.4	calmin (calponin-like, transmembrane) 	53	1	0	0	1	1	1	0	0	2	rno-miR-9a-5p	-0.03	-0.14	0.79	2011
PTER	ENST00000378000.1	phosphotriesterase related 	217	1	1	0	0	3	0	0	3	1	rno-miR-9a-5p	-0.03	-0.40	< 0.1	2005, 2007, 2009, 2011
CEP170B	ENST00000414716.3	centrosomal protein 170B 	326	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.03	0.78	2007, 2011
SLC20A2	ENST00000342228.3	solute carrier family 20 (phosphate transporter), member 2 	1188	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.38	0.96	2005, 2007, 2009, 2011
PPM1A	ENST00000395076.4	protein phosphatase, Mg2+/Mn2+ dependent, 1A 	412	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.11	0.77	2011
SLITRK4	ENST00000381779.4	SLIT and NTRK-like family, member 4 	86	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.10	0.76	2011
PEAK1	ENST00000312493.4	pseudopodium-enriched atypical kinase 1 	209	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.03	0.93	2009, 2011
ABAT	ENST00000268251.8	4-aminobutyrate aminotransferase 	66	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.03	-0.05	0.69	
ANKRD29	ENST00000592179.1	ankyrin repeat domain 29 	60	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.36	0.56	
RERE	ENST00000337907.3	arginine-glutamic acid dipeptide (RE) repeats 	199	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.08	0.71	2005, 2007, 2009, 2011
LPHN1	ENST00000340736.6	latrophilin 1 	49	2	1	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.03	-0.04	0.98	2005, 2007, 2009, 2011
INSIG1	ENST00000342407.5	insulin induced gene 1 	1776	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.29	0.92	2005, 2007, 2009, 2011
FRMPD4	ENST00000380682.1	FERM and PDZ domain containing 4 	25	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.08	0.48	2011
FAM107B	ENST00000378470.1	family with sequence similarity 107, member B 	403	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.35	0.92	2007, 2009, 2011
SH3PXD2A	ENST00000369774.4	SH3 and PX domains 2A 	152	1	0	0	1	2	0	0	2	1	rno-miR-9a-5p	-0.03	-0.03	0.60	2009, 2011
BCLAF1	ENST00000531224.1	BCL2-associated transcription factor 1 	1732	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.03	-0.18	0.87	2005, 2007, 2009, 2011
IPO11	ENST00000409534.1	importin 11 	202	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.03	-0.32	0.80	2005, 2007
ESYT2	ENST00000251527.5	extended synaptotagmin-like protein 2 	529	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.13	0.84	2007, 2009, 2011
SRGAP3	ENST00000383836.3	SLIT-ROBO Rho GTPase activating protein 3 	38	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.13	0.91	2005, 2007, 2009, 2011
ZNF704	ENST00000327835.3	zinc finger protein 704 	124	1	1	0	0	0	0	0	0	5	rno-miR-9a-5p	-0.02	-0.05	0.79	2011
REST	ENST00000309042.7	RE1-silencing transcription factor 	31	2	0	1	1	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.16	0.98	2011
PTGFRN	ENST00000393203.2	prostaglandin F2 receptor inhibitor 	591	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.06	0.77	2005, 2007, 2009, 2011
LGALSL	ENST00000238875.5	lectin, galactoside-binding-like 	334	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.27	0.79	2009, 2011
TNRC6A	ENST00000395799.3	trinucleotide repeat containing 6A 	267	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.04	0.44	2007
TFDP2	ENST00000499676.2	transcription factor Dp-2 (E2F dimerization partner 2) 	128	1	0	0	1	1	1	0	0	2	rno-miR-9a-5p	-0.02	-0.24	0.78	2011
PDE7B	ENST00000308191.6	phosphodiesterase 7B 	148	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.24	0.84	2005, 2007, 2009, 2011
NCOA2	ENST00000452400.2	nuclear receptor coactivator 2 	271	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.02	-0.02	0.79	
SMARCE1	ENST00000377808.4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 	252	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.12	0.81	2005, 2007, 2011
AMOTL1	ENST00000317837.9	angiomotin like 1 	712	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.03	0.83	2007, 2009, 2011
RAP2A	ENST00000245304.4	RAP2A, member of RAS oncogene family 	721	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.03	0.69	2005, 2007, 2009, 2011
FAM162A	ENST00000477892.1	family with sequence similarity 162, member A 	1191	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.17	0.45	
FOXN3	ENST00000345097.4	forkhead box N3 	42	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.18	0.77	2009, 2011
CCDC6	ENST00000263102.6	coiled-coil domain containing 6 	193	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.20	0.87	2005, 2007, 2009, 2011
MMP15	ENST00000219271.3	matrix metallopeptidase 15 (membrane-inserted) 	605	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.02	-0.02	0.83	2007, 2009, 2011
GRID2	ENST00000282020.4	glutamate receptor, ionotropic, delta 2 	5	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.02	-0.02	0.67	
ARHGAP39	ENST00000377307.2	Rho GTPase activating protein 39 	14	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.02	0.59	2009, 2011
SORBS3	ENST00000240123.7	sorbin and SH3 domain containing 3 	1126	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.02	0.43	2007, 2011
NOTCH1	ENST00000277541.6	notch 1 	88	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.02	0.37	2009
KCNQ4	ENST00000347132.5	potassium voltage-gated channel, KQT-like subfamily, member 4 	46	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.02	0.36	2011
SON	ENST00000290239.6	SON DNA binding protein 	161	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.02	ORF	2007, 2009, 2011
ZDHHC21	ENST00000380916.4	zinc finger, DHHC-type containing 21 	196	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.02	-0.19	0.94	2011
RMND5A	ENST00000283632.4	required for meiotic nuclear division 5 homolog A (S. cerevisiae) 	261	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.02	-0.28	0.83	2011
RTF1	ENST00000389629.4	Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) 	1869	1	1	0	0	1	0	1	0	1	rno-miR-9a-5p	-0.02	-0.05	< 0.1	2009, 2011
MEF2C	ENST00000340208.5	myocyte enhancer factor 2C 	70	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.25	0.89	2011
PJA2	ENST00000361189.2	praja ring finger 2, E3 ubiquitin protein ligase 	220	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.02	-0.05	0.59	2005, 2007, 2009, 2011
NABP1	ENST00000410026.2	nucleic acid binding protein 1 	938	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.29	0.85	2011
THAP2	ENST00000308086.2	THAP domain containing, apoptosis associated protein 2 	109	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.10	0.78	2009, 2011
SCUBE2	ENST00000457346.2	signal peptide, CUB domain, EGF-like 2 	57	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.02	-0.23	0.62	2011
PAK3	ENST00000372007.5	p21 protein (Cdc42/Rac)-activated kinase 3 	8	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.03	< 0.1	
NAV1	ENST00000295624.6	neuron navigator 1 	702	1	0	1	0	1	0	0	1	2	rno-miR-9a-5p	-0.02	-0.03	0.44	2009, 2011
DYNC1LI2	ENST00000258198.2	dynein, cytoplasmic 1, light intermediate chain 2 	137	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.20	0.91	2007, 2009, 2011
DYRK2	ENST00000344096.3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 	1091	1	0	1	0	4	1	1	2	0	rno-miR-9a-5p	-0.02	-0.28	0.91	2009, 2011
SMEK1	ENST00000554684.1	SMEK homolog 1, suppressor of mek1 (Dictyostelium) 	713	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.17	0.70	2007, 2011
PDCD6IP	ENST00000307296.3	programmed cell death 6 interacting protein 	6149	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.37	0.91	
P4HA2	ENST00000401867.1	prolyl 4-hydroxylase, alpha polypeptide II 	1077	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.33	0.92	2007, 2009
RIMS3	ENST00000372684.3	regulating synaptic membrane exocytosis 3 	24	2	0	1	1	1	0	1	0	1	rno-miR-9a-5p	-0.02	-0.05	0.88	2005, 2007, 2009, 2011
ZBTB44	ENST00000525842.1	zinc finger and BTB domain containing 44 	236	1	0	0	1	2	0	1	1	3	rno-miR-9a-5p	-0.02	-0.04	0.20	2009, 2011
CLCN6	ENST00000312413.6	chloride channel, voltage-sensitive 6 	227	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.02	-0.02	0.69	2005, 2007, 2009, 2011
ASXL1	ENST00000375687.4	additional sex combs like 1 (Drosophila) 	2518	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.25	0.47	2005, 2007, 2009, 2011
MBD5	ENST00000407073.1	methyl-CpG binding domain protein 5 	7	1	0	0	1	1	0	1	0	1	rno-miR-9a-5p	-0.02	-0.07	0.69	
APPBP2	ENST00000083182.3	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 	907	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.02	-0.10	0.65	2005, 2007, 2011
TNRC6B	ENST00000335727.9	trinucleotide repeat containing 6B 	69	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.01	-0.02	0.39	2007, 2009, 2011
AFF1	ENST00000395146.4	AF4/FMR2 family, member 1 	28	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.09	0.82	2007, 2009, 2011
EBF1	ENST00000313708.6	early B-cell factor 1 	42	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.01	-0.02	0.70	
NOTCH2	ENST00000256646.2	notch 2 	734	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.12	0.90	2005, 2007, 2009, 2011
ALG9	ENST00000531154.1	ALG9, alpha-1,2-mannosyltransferase 	586	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.17	0.76	2009, 2011
AGFG2	ENST00000300176.4	ArfGAP with FG repeats 2 	3985	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.16	0.86	2007, 2009, 2011
TENM4	ENST00000278550.7	teneurin transmembrane protein 4 	34	2	0	0	2	1	0	0	1	3	rno-miR-9a-5p	-0.01	-0.03	0.68	2009, 2011
ARL1	ENST00000261636.8	ADP-ribosylation factor-like 1 	600	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.25	0.74	2005, 2007, 2009, 2011
MAML2	ENST00000524717.1	mastermind-like 2 (Drosophila) 	104	1	1	0	0	1*	0	0	0	0	rno-miR-9a-5p	-0.01	-0.32	0.85	
ICA1	ENST00000402384.3	islet cell autoantigen 1, 69kDa 	378	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.13	0.44	2009
IGF2BP1	ENST00000290341.3	insulin-like growth factor 2 mRNA binding protein 1 	460	1	0	0	1	1	0	0	1	2	rno-miR-9a-5p	-0.01	-0.02	0.78	2007, 2009, 2011
UNKL	ENST00000389221.4	unkempt homolog (Drosophila)-like 	308	2	1	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.16	0.89	2009, 2011
SIN3A	ENST00000394947.3	SIN3 transcription regulator family member A 	1142	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.01	-0.20	0.92	2005, 2007, 2009, 2011
EIF5	ENST00000216554.3	eukaryotic translation initiation factor 5 	970	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.23	0.87	2005, 2007, 2009, 2011
GPR137C	ENST00000321662.6	G protein-coupled receptor 137C 	110	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.01	-0.15	0.83	2009
C5orf30	ENST00000319933.2	chromosome 5 open reading frame 30 	889	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.15	0.69	2007, 2009, 2011
KHNYN	ENST00000251343.5	KH and NYN domain containing 	421	1	0	0	1	1	1	0	0	0	rno-miR-9a-5p	-0.01	-0.08	< 0.1	2007
TMEM136	ENST00000529187.1	transmembrane protein 136 	344	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.46	0.94	2011
SH3GLB1	ENST00000370558.4	SH3-domain GRB2-like endophilin B1 	3418	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.16	0.77	2007, 2009, 2011
ACTR1A	ENST00000487599.1	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast) 	190	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.01	-0.18	0.90	2005, 2007, 2009, 2011
XYLT1	ENST00000261381.6	xylosyltransferase I 	159	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.01	-0.01	0.82	2007, 2009, 2011
SYNGR2	ENST00000589711.1	synaptogyrin 2 	466	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.22	0.73	
NRP1	ENST00000374875.1	neuropilin 1 	586	1	0	0	1	1	0	0	1	1	rno-miR-9a-5p	-0.01	-0.17	0.77	2005, 2007, 2009, 2011
DSE	ENST00000452085.3	dermatan sulfate epimerase 	975	1	1	0	0	2	0	1	1	1	rno-miR-9a-5p	-0.01	-0.45	0.95	2007, 2009, 2011
CPEB3	ENST00000412050.4	cytoplasmic polyadenylation element binding protein 3 	48	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.01	0.73	2005, 2007, 2011
SCUBE3	ENST00000274938.7	signal peptide, CUB domain, EGF-like 3 	47	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.01	0.67	2005, 2007, 2009, 2011
KSR1	ENST00000398988.3	kinase suppressor of ras 1 	256	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.01	ORF	2007, 2009, 2011
EXTL3	ENST00000220562.4	exostosin-like glycosyltransferase 3 	358	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.01	0.74	2005, 2007, 2011
EFNA5	ENST00000333274.6	ephrin-A5 	225	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.01	-0.01	0.70	2011
PARG	ENST00000402038.3	poly (ADP-ribose) glycohydrolase 	445	1	0	1	0	1	0	1	0	2	rno-miR-9a-5p	-0.01	-0.24	0.91	2005, 2007, 2009
GRHL1	ENST00000405379.2	grainyhead-like 1 (Drosophila) 	147	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.28	0.73	2007
