Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Xrn1	ENSMUST00000185633.1	5'-3' exoribonuclease 1 	949	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.10	-0.10	0.88	2005, 2007
Slitrk2	ENSMUST00000166241.1	SLIT and NTRK-like family, member 2 	11	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.10	-0.11	0.56	2005, 2007, 2011
Gabrg3	ENSMUST00000068911.7	gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 	9	1	0	0	1	2	0	1	1	2	mmu-miR-9-5p	-0.10	-0.13	0.80	
Sez6	ENSMUST00000093995.4	seizure related gene 6 	5	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.60	2005, 2007, 2009, 2011
Kcnq2	ENSMUST00000149964.3	potassium voltage-gated channel, subfamily Q, member 2 	5	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.87	2005, 2011
Senp1	ENSMUST00000044189.10	SUMO1/sentrin specific peptidase 1 	594	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.11	0.78	2005, 2007, 2011
D16Ertd472e	ENSMUST00000114220.2	DNA segment, Chr 16, ERATO Doi 472, expressed 	108	2	0	0	2	1	0	1	0	0	mmu-miR-9-5p	-0.10	-0.20	0.94	2009, 2011
Pcdh7	ENSMUST00000094783.4	protocadherin 7 	199	2	1	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.97	2009, 2011
D17Wsu92e	ENSMUST00000114863.3	DNA segment, Chr 17, Wayne State University 92, expressed 	163	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.14	0.85	2009, 2011
Aatk	ENSMUST00000064307.4	apoptosis-associated tyrosine kinase 	32	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.86	2007, 2009, 2011
Scn4b	ENSMUST00000060125.5	sodium channel, type IV, beta 	525	1	1	0	0	0	0	0	0	4	mmu-miR-9-5p	-0.10	-0.10	< 0.1	2005, 2007, 2009, 2011
Bicd1	ENSMUST00000086829.5	bicaudal D homolog 1 (Drosophila) 	134	1	0	1	0	1	0	0	1	1	mmu-miR-9-5p	-0.10	-0.12	0.47	2009, 2011
Notch2	ENSMUST00000079812.6	notch 2 	1331	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.88	2005, 2007, 2009, 2011
Carm1	ENSMUST00000115395.4	coactivator-associated arginine methyltransferase 1 	117	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.10	-0.11	0.62	2005, 2007, 2009, 2011
Ranbp2	ENSMUST00000003310.5	RAN binding protein 2 	4754	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.15	0.62	2005, 2007
Fmr1	ENSMUST00000088546.6	fragile X mental retardation syndrome 1 	2784	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.79	2005, 2007, 2009, 2011
Srf	ENSMUST00000015749.5	serum response factor 	297	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.63	2005, 2007, 2009, 2011
Cbln4	ENSMUST00000087950.3	cerebellin 4 precursor protein 	11	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.60	2005, 2007, 2009, 2011
Zbtb34	ENSMUST00000113158.2	zinc finger and BTB domain containing 34 	575	1	1	0	0	0	0	0	0	2	mmu-miR-9-5p	-0.10	-0.10	0.84	2009, 2011
Cbx6	ENSMUST00000109623.2	chromobox 6 	183	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.10	-0.11	0.81	2005, 2007, 2009, 2011
Ajuba	ENSMUST00000054487.8	ajuba LIM protein 	811	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.10	-0.11	0.82	2007, 2009, 2011
Atp7a	ENSMUST00000055941.6	ATPase, Cu++ transporting, alpha polypeptide 	88	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.10	-0.11	0.60	2005, 2007, 2009, 2011
Npy2r	ENSMUST00000029633.4	neuropeptide Y receptor Y2 	5	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.54	2005, 2007, 2009, 2011
Syt14	ENSMUST00000016344.7	synaptotagmin XIV 	81	1	0	0	1	2	1	0	1	0	mmu-miR-9-5p	-0.10	-0.13	0.86	2005, 2007
Nagpa	ENSMUST00000023911.5	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase 	1384	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.47	2005, 2007, 2009, 2011
Dhx40	ENSMUST00000018569.8	DEAH (Asp-Glu-Ala-His) box polypeptide 40 	736	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.26	0.88	2005, 2007, 2009, 2011
Rab5b	ENSMUST00000000727.2	RAB5B, member RAS oncogene family 	131	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.10	-0.12	0.73	2005, 2007, 2009, 2011
Pex5l	ENSMUST00000108225.4	peroxisomal biogenesis factor 5-like 	9	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.10	-0.22	0.88	
Hipk2	ENSMUST00000161779.2	homeodomain interacting protein kinase 2 	4649	1	0	0	1	2	1	0	1	2	mmu-miR-9-5p	-0.10	-0.10	0.77	
Sptssb	ENSMUST00000171529.2	serine palmitoyltransferase, small subunit B 	68	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.10	-0.34	0.69	2007, 2009, 2011
Ets1	ENSMUST00000034534.7	E26 avian leukemia oncogene 1, 5' domain 	870	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.10	0.82	2005, 2007, 2009, 2011
Larp1	ENSMUST00000178636.1	La ribonucleoprotein domain family, member 1 	61	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.12	0.80	2005, 2007, 2011
Ccdc88a	ENSMUST00000040182.7	coiled coil domain containing 88A 	178	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.18	0.78	2007, 2009, 2011
Aak1	ENSMUST00000089519.7	AP2 associated kinase 1 	1079	1	1	0	0	2	0	2	0	6	mmu-miR-9-5p	-0.09	-0.10	0.68	2007, 2009, 2011
Col12a1	ENSMUST00000071750.7	collagen, type XII, alpha 1 	58	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.09	-0.20	0.44	2005, 2007, 2009, 2011
Shc1	ENSMUST00000191485.1	src homology 2 domain-containing transforming protein C1 	143	2	0	2	0	0	0	0	0	2	mmu-miR-9-5p	-0.09	-0.53	0.92	2005, 2007, 2009, 2011
Ralb	ENSMUST00000004565.9	v-ral simian leukemia viral oncogene homolog B (ras related) 	106	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.09	-0.13	0.54	2005, 2007, 2009, 2011
Rab11fip2	ENSMUST00000171986.2	RAB11 family interacting protein 2 (class I) 	452	1	1	0	0	1	0	1	0	0	mmu-miR-9-5p	-0.09	-0.09	< 0.1	2005, 2007, 2009, 2011
Zbtb46	ENSMUST00000029106.7	zinc finger and BTB domain containing 46 	146	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.09	-0.10	0.63	2011
H13	ENSMUST00000089059.3	histocompatibility 13 	8360	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.09	-0.09	< 0.1	
Pgap1	ENSMUST00000097739.4	post-GPI attachment to proteins 1 	503	1	0	1	0	1	0	0	1	1	mmu-miR-9-5p	-0.09	-0.11	0.88	2007
Hecw2	ENSMUST00000120904.2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 	271	1	0	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.09	-0.09	0.88	2005, 2007, 2011
Xpo4	ENSMUST00000174545.2	exportin 4 	187	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.09	-0.10	0.58	2005, 2007
Asxl3	ENSMUST00000097655.3	additional sex combs like 3 (Drosophila) 	16	1	1	0	0	1	0	0	1	1	mmu-miR-9-5p	-0.09	-0.11	0.97	2011
Sgms1	ENSMUST00000099514.4	sphingomyelin synthase 1 	382	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.09	-0.12	0.72	2007, 2009, 2011
Ube3a	ENSMUST00000107537.1	ubiquitin protein ligase E3A 	2849	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.09	-0.09	0.93	2005, 2009, 2011
Mthfd1l	ENSMUST00000117291.2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like 	1496	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.09	0.63	2005, 2007, 2009, 2011
Mtmr10	ENSMUST00000032736.5	myotubularin related protein 10 	665	1	1	0	0	1	0	1	0	0	mmu-miR-9-5p	-0.09	-0.21	0.26	2007, 2009, 2011
Nmt1	ENSMUST00000021314.7	N-myristoyltransferase 1 	704	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.21	0.82	2005, 2007
Rgl1	ENSMUST00000111859.2	ral guanine nucleotide dissociation stimulator,-like 1 	1044	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.09	-0.18	< 0.1	2005, 2007
Ctdsp2	ENSMUST00000105256.3	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 	5332	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.09	-0.09	0.76	2005, 2007, 2009, 2011
Rmnd5a	ENSMUST00000002292.9	required for meiotic nuclear division 5 homolog A (S. cerevisiae) 	291	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.09	-0.26	0.70	2011
Prkcz	ENSMUST00000103178.5	protein kinase C, zeta 	105	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.09	-0.09	0.33	2009, 2011
Synj2bp	ENSMUST00000163402.2	synaptojanin 2 binding protein 	608	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.09	-0.18	0.64	2005, 2007, 2009, 2011
Paqr3	ENSMUST00000112969.4	progestin and adipoQ receptor family member III 	66	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.09	-0.09	ORF	2005, 2007
Tns1	ENSMUST00000169786.2	tensin 1 	19691	1	0	0	1	4	0	2	2	3	mmu-miR-9-5p	-0.09	-0.10	0.91	2005, 2007, 2011
Ssx2ip	ENSMUST00000106153.3	synovial sarcoma, X breakpoint 2 interacting protein 	103	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.09	-0.13	0.90	2005, 2007, 2009, 2011
Prps2	ENSMUST00000026839.4	phosphoribosyl pyrophosphate synthetase 2 	310	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.09	-0.34	0.76	2005, 2007, 2009, 2011
Tm9sf3	ENSMUST00000025989.8	transmembrane 9 superfamily member 3 	1114	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.09	-0.16	0.89	2007, 2009, 2011
Scaf11	ENSMUST00000047835.6	SR-related CTD-associated factor 11 	2574	1	0	1	0	1	0	1	0	2	mmu-miR-9-5p	-0.09	-0.28	0.61	2009, 2011
Atxn1	ENSMUST00000180110.2	ataxin 1 	414	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.09	0.56	2005, 2007, 2011
Cnot1	ENSMUST00000098473.5	CCR4-NOT transcription complex, subunit 1 	725	1	0	0	1	1	0	0	1	1	mmu-miR-9-5p	-0.09	-0.17	0.84	2005, 2007, 2009, 2011
Fbxl16	ENSMUST00000045692.7	F-box and leucine-rich repeat protein 16 	24	1	0	0	1	0	0	0	0	4	mmu-miR-9-5p	-0.09	-0.09	0.74	2005, 2007, 2011
Gpatch8	ENSMUST00000143842.1	G patch domain containing 8 	884	1	0	0	1	1	0	1	0	1	mmu-miR-9-5p	-0.09	-0.09	0.61	2007, 2011
Dstyk	ENSMUST00000045110.8	dual serine/threonine and tyrosine protein kinase 	355	1	1	0	0	1	0	0	1	3	mmu-miR-9-5p	-0.09	-0.09	0.94	2007, 2009, 2011
Tab3	ENSMUST00000048250.4	TGF-beta activated kinase 1/MAP3K7 binding protein 3 	169	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.09	0.36	2007, 2009, 2011
Impa1	ENSMUST00000118410.2	inositol (myo)-1(or 4)-monophosphatase 1 	2716	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.09	ORF	
Ankrd40	ENSMUST00000051221.7	ankyrin repeat domain 40 	2441	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.09	-0.26	0.62	2009, 2011
Rnf38	ENSMUST00000098098.3	ring finger protein 38 	90	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.11	0.77	2005, 2007, 2009, 2011
Sik3	ENSMUST00000126865.2	SIK family kinase 3 	671	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.09	-0.10	0.77	2007, 2009, 2011
Wipi2	ENSMUST00000036872.10	WD repeat domain, phosphoinositide interacting 2 	1747	1	1	0	0	2	0	2	0	0	mmu-miR-9-5p	-0.09	-0.17	< 0.1	2007, 2009, 2011
Mical2	ENSMUST00000050149.6	microtubule associated monooxygenase, calponin and LIM domain containing 2 	2801	1	1	0	0	1	0	0	1	1	mmu-miR-9-5p	-0.08	-0.09	0.17	2007, 2009, 2011
Clvs1	ENSMUST00000038841.8	clavesin 1 	18	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.08	0.79	2007, 2009, 2011
Klhl24	ENSMUST00000023509.3	kelch-like 24 	2795	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.12	0.78	2007
Foxo1	ENSMUST00000053764.5	forkhead box O1 	835	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.08	-0.09	0.68	2007, 2009, 2011
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	1	1	0	0	2	0	1	1	3	mmu-miR-9-5p	-0.08	-0.13	0.56	2005, 2007
Src	ENSMUST00000029175.8	Rous sarcoma oncogene 	1288	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.08	0.80	2005, 2007, 2009, 2011
Srcap	ENSMUST00000084563.5	Snf2-related CREBBP activator protein 	303	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.08	0.37	
Pdcd6ip	ENSMUST00000035086.7	programmed cell death 6 interacting protein 	5399	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.08	-0.35	0.85	2005, 2007, 2011
Aff1	ENSMUST00000054979.4	AF4/FMR2 family, member 1 	201	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.08	-0.13	0.90	2005, 2007, 2009, 2011
Ube4b	ENSMUST00000103212.4	ubiquitination factor E4B 	1143	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.24	0.78	2005, 2007, 2009, 2011
Rc3h1	ENSMUST00000161609.2	RING CCCH (C3H) domains 1 	714	2	1	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.10	0.93	2009, 2011
Amer1	ENSMUST00000084535.5	APC membrane recruitment 1 	249	1	0	1	0	1	0	0	1	2	mmu-miR-9-5p	-0.08	-0.08	0.33	2007, 2009, 2011
Atp8a1	ENSMUST00000037380.9	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 	2461	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.08	-0.08	0.61	2009, 2011
E130309D14Rik	ENSMUST00000100866.2	RIKEN cDNA E130309D14 gene 	39	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.08	-0.09	0.47	2009, 2011
Adamts3	ENSMUST00000163159.2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3 	17	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.08	0.92	2005, 2007, 2009, 2011
Tspan9	ENSMUST00000112173.2	tetraspanin 9 	534	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.08	0.83	2005, 2007, 2009, 2011
Frmd4a	ENSMUST00000075767.8	FERM domain containing 4A 	256	1	0	0	1	0	0	0	0	3	mmu-miR-9-5p	-0.08	-0.08	0.59	2005, 2007, 2009, 2011
Pou3f2	ENSMUST00000178174.2	POU domain, class 3, transcription factor 2 	10	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.08	0.34	2005, 2007
Entpd1	ENSMUST00000112231.3	ectonucleoside triphosphate diphosphohydrolase 1 	369	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.08	-0.11	< 0.1	2007, 2009, 2011
Ubxn7	ENSMUST00000115151.3	UBX domain protein 7 	356	1	0	1	0	1	1	0	0	3	mmu-miR-9-5p	-0.08	-0.38	0.56	2011
Trim66	ENSMUST00000106739.2	tripartite motif-containing 66 	10	2	0	0	2	0	0	0	0	1	mmu-miR-9-5p	-0.08	-0.08	0.87	2009, 2011
Mycbp	ENSMUST00000030400.8	c-myc binding protein 	1042	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.08	-0.15	0.66	2005, 2009, 2011
Csnk1g2	ENSMUST00000079773.7	casein kinase 1, gamma 2 	306	2	0	2	0	0	0	0	0	1	mmu-miR-9-5p	-0.08	-0.17	0.92	2005, 2007, 2009, 2011
Slc16a10	ENSMUST00000092566.6	solute carrier family 16 (monocarboxylic acid transporters), member 10 	332	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.26	0.63	2009, 2011
Wapal	ENSMUST00000048263.8	wings apart-like homolog (Drosophila) 	4563	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.11	0.68	2007
Rfx3	ENSMUST00000165566.2	regulatory factor X, 3 (influences HLA class II expression) 	75	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.10	0.77	2011
Mlxip	ENSMUST00000068237.6	MLX interacting protein 	256	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.08	-0.08	0.90	2007, 2009, 2011
Adcy9	ENSMUST00000117801.2	adenylate cyclase 9 	694	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.08	-0.08	0.71	2005, 2007
Slc7a8	ENSMUST00000022787.6	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 	33	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.08	-0.08	0.71	2005, 2007, 2009, 2011
Slc22a23	ENSMUST00000040336.6	solute carrier family 22, member 23 	792	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.08	-0.08	0.59	2007, 2009, 2011
Ndrg1	ENSMUST00000005256.7	N-myc downstream regulated gene 1 	10621	1	0	1	0	2	0	0	2	0	mmu-miR-9-5p	-0.08	-0.12	0.86	2005, 2007, 2009, 2011
Nfic	ENSMUST00000020461.9	nuclear factor I/C 	184	2	0	2	0	1	0	0	1	0	mmu-miR-9-5p	-0.08	-0.13	0.73	2005, 2007, 2009, 2011
Ralgapb	ENSMUST00000109486.3	Ral GTPase activating protein, beta subunit (non-catalytic) 	957	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.08	-0.10	0.62	2007, 2009, 2011
Gtpbp1	ENSMUST00000046463.8	GTP binding protein 1 	1030	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.08	0.46	2005, 2007, 2009, 2011
Rybp	ENSMUST00000101118.2	RING1 and YY1 binding protein 	75	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.23	0.83	2007, 2009, 2011
Tenm4	ENSMUST00000107162.2	teneurin transmembrane protein 4 	547	1	0	0	1	1	0	0	1	4	mmu-miR-9-5p	-0.07	-0.07	0.95	2009, 2011
Smpd3	ENSMUST00000067512.7	sphingomyelin phosphodiesterase 3, neutral 	40	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.14	0.82	2005, 2007, 2009, 2011
Rxra	ENSMUST00000077257.6	retinoid X receptor alpha 	3750	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.07	0.45	2005, 2007, 2009, 2011
Sp4	ENSMUST00000026367.9	trans-acting transcription factor 4 	279	1	0	0	1	3	0	0	3	2	mmu-miR-9-5p	-0.07	-0.09	0.90	2007, 2009, 2011
Fbxo41	ENSMUST00000159062.2	F-box protein 41 	5	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.07	-0.07	0.53	2007, 2009, 2011
Grasp	ENSMUST00000000543.4	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein 	440	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.07	-0.07	< 0.1	2007, 2009, 2011
Nfatc3	ENSMUST00000109308.1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3 	217	2	1	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.07	-0.09	0.82	2009, 2011
Prkca	ENSMUST00000059595.5	protein kinase C, alpha 	497	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.07	-0.14	0.61	2005, 2007, 2009, 2011
March6	ENSMUST00000090227.4	membrane-associated ring finger (C3HC4) 6 	638	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.17	0.89	2005, 2007, 2009, 2011
Trip12	ENSMUST00000186465.1	thyroid hormone receptor interactor 12 	11831	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.19	0.90	2009, 2011
Sema6d	ENSMUST00000103239.4	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D 	274	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.07	-0.07	0.66	2005, 2007, 2009, 2011
Jak1	ENSMUST00000102781.4	Janus kinase 1 	4771	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.07	-0.18	< 0.1	2007, 2009, 2011
Phldb1	ENSMUST00000147495.2	pleckstrin homology-like domain, family B, member 1 	25	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.07	-0.07	0.71	2005, 2007, 2009, 2011
Rere	ENSMUST00000105682.3	arginine glutamic acid dipeptide (RE) repeats 	443	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.07	-0.09	0.74	2005, 2007, 2009, 2011
Ccnt2	ENSMUST00000112570.1	cyclin T2 	793	2	1	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.30	0.95	
Gpc6	ENSMUST00000078849.5	glypican 6 	36	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.07	0.89	2005, 2007, 2009, 2011
Atp11a	ENSMUST00000033818.4	ATPase, class VI, type 11A 	5528	1	1	0	0	2	0	2	0	1	mmu-miR-9-5p	-0.07	-0.07	0.78	2005, 2007, 2009, 2011
Polr3g	ENSMUST00000048993.6	polymerase (RNA) III (DNA directed) polypeptide G 	63	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.07	-0.14	0.63	2007, 2009, 2011
Gls	ENSMUST00000114510.2	glutaminase 	604	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.07	0.61	2007, 2009, 2011
Zbtb7a	ENSMUST00000048128.9	zinc finger and BTB domain containing 7a 	895	1	0	0	1	1	0	1	0	1	mmu-miR-9-5p	-0.07	-0.14	0.71	2009, 2011
Pip4k2b	ENSMUST00000018691.8	phosphatidylinositol-5-phosphate 4-kinase, type II, beta 	761	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.07	-0.07	0.13	2007, 2009, 2011
Ppp2r5d	ENSMUST00000002839.8	protein phosphatase 2, regulatory subunit B', delta 	42	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.16	0.53	2005, 2007, 2009, 2011
Rcan2	ENSMUST00000044895.6	regulator of calcineurin 2 	2257	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.07	-0.08	0.60	2007, 2009, 2011
Hpse2	ENSMUST00000099428.3	heparanase 2 	6	1	1	0	0	2	0	1	1	1	mmu-miR-9-5p	-0.07	-0.14	< 0.1	
Amotl1	ENSMUST00000160770.2	angiomotin-like 1 	104	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.07	-0.12	0.93	2007, 2009, 2011
Rhobtb1	ENSMUST00000020101.6	Rho-related BTB domain containing 1 	93	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.07	-0.15	0.80	2005, 2009, 2011
Prune	ENSMUST00000015855.7	prune homolog (Drosophila) 	15	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.20	0.85	2005, 2007, 2009, 2011
Zfp365	ENSMUST00000064656.7	zinc finger protein 365 	48	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.21	0.71	2009, 2011
Marcks	ENSMUST00000092584.5	myristoylated alanine rich protein kinase C substrate 	2557	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.06	-0.13	0.29	2009, 2011
Synj1	ENSMUST00000170853.2	synaptojanin 1 	641	1	1	0	0	2	0	0	2	1	mmu-miR-9-5p	-0.06	-0.07	0.67	2005, 2007, 2011
Usp31	ENSMUST00000046929.6	ubiquitin specific peptidase 31 	327	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.06	-0.06	0.57	2007, 2011
Git2	ENSMUST00000112185.3	G protein-coupled receptor kinase-interactor 2 	925	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.06	-0.17	0.65	2005, 2007, 2009, 2011
Phactr1	ENSMUST00000148891.2	phosphatase and actin regulator 1 	28	1	0	0	1	1	1	0	0	1	mmu-miR-9-5p	-0.06	-0.08	0.61	2009, 2011
Ubn1	ENSMUST00000052449.5	ubinuclein 1 	780	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.06	0.58	2005, 2007, 2009, 2011
Ralgps2	ENSMUST00000172057.2	Ral GEF with PH domain and SH3 binding motif 2 	489	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.06	-0.14	0.52	2011
Podxl	ENSMUST00000026698.7	podocalyxin-like 	642	1	1	0	0	0	0	0	0	3	mmu-miR-9-5p	-0.06	-0.06	< 0.1	2005, 2007, 2009, 2011
Smarca5	ENSMUST00000043359.8	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 	596	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.12	0.83	2009, 2011
Tenm1	ENSMUST00000115059.2	teneurin transmembrane protein 1 	5	1	1	0	0	1	0	1	0	0	mmu-miR-9-5p	-0.06	-0.06	0.93	2007, 2009, 2011
Zbtb26	ENSMUST00000067043.4	zinc finger and BTB domain containing 26 	18	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.06	0.49	2009, 2011
Zfhx4	ENSMUST00000176383.2	zinc finger homeodomain 4 	464	1	0	0	1	0	0	0	0	4	mmu-miR-9-5p	-0.06	-0.06	0.74	2005, 2007, 2009, 2011
Gfpt1	ENSMUST00000113658.2	glutamine fructose-6-phosphate transaminase 1 	4942	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.06	-0.06	0.77	2005, 2007, 2009, 2011
