Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Lhx4	ENSMUST00000027740.8	LIM homeobox protein 4 	5	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.21	-0.21	0.75	
Jakmip1	ENSMUST00000043794.5	janus kinase and microtubule interacting protein 1 	13	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.21	-0.21	0.73	2007, 2009, 2011
Rapgef1	ENSMUST00000102872.5	Rap guanine nucleotide exchange factor (GEF) 1 	1136	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.21	-0.21	0.93	2005, 2007, 2009, 2011
Hip1	ENSMUST00000060311.8	huntingtin interacting protein 1 	1166	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.21	-0.21	0.91	2005, 2007, 2009, 2011
Gatad2b	ENSMUST00000049382.4	GATA zinc finger domain containing 2B 	132	1	0	1	0	0	0	0	0	5	mmu-miR-124-3p.1	-0.21	-0.36	0.86	
Maml1	ENSMUST00000059458.4	mastermind like 1 (Drosophila) 	74	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.21	-0.22	0.88	2005, 2007, 2009, 2011
Anxa5	ENSMUST00000029266.8	annexin A5 	136	1	0	0	1	1	0	1	0	1	mmu-miR-124-3p.1	-0.21	-0.39	0.81	2005, 2007, 2009, 2011
Pcdh19	ENSMUST00000167944.2	protocadherin 19 	427	1	0	1	0	1	0	0	1	4	mmu-miR-124-3p.1	-0.21	-0.21	0.76	2005, 2007, 2009, 2011
Wipf1	ENSMUST00000094681.5	WAS/WASL interacting protein family, member 1 	361	1	1	0	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.21	-0.31	0.94	2007, 2009, 2011
Cnot2	ENSMUST00000168036.2	CCR4-NOT transcription complex, subunit 2 	3267	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.21	-0.21	0.84	2007, 2009, 2011
Vps37b	ENSMUST00000040967.7	vacuolar protein sorting 37B (yeast) 	70	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.21	-0.23	0.95	2005, 2007, 2009, 2011
Slc25a20	ENSMUST00000035222.5	solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20 	3085	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.21	-0.21	0.78	2005, 2007, 2009, 2011
Klf4	ENSMUST00000107619.2	Kruppel-like factor 4 (gut) 	7	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.21	-0.21	0.73	2005, 2007, 2009, 2011
Ssh1	ENSMUST00000159592.2	slingshot homolog 1 (Drosophila) 	678	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.21	-0.27	0.96	
Itga6	ENSMUST00000028522.4	integrin alpha 6 	3454	1	0	0	1	0	0	0	0	4	mmu-miR-124-3p.1	-0.21	-0.22	0.82	2005, 2007, 2009, 2011
Pawr	ENSMUST00000095313.3	PRKC, apoptosis, WT1, regulator 	1515	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.21	-0.21	0.84	2005, 2007, 2009, 2011
Socs5	ENSMUST00000041369.6	suppressor of cytokine signaling 5 	2081	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.21	-0.21	0.81	2005, 2007, 2009, 2011
Nptn	ENSMUST00000176250.1	neuroplastin 	4527	1	0	0	1	1	0	0	1	3	mmu-miR-124-3p.1	-0.21	-0.38	0.77	2007, 2009, 2011
Tenm1	ENSMUST00000115059.2	teneurin transmembrane protein 1 	5	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.20	0.86	2007
Akt2	ENSMUST00000108344.3	thymoma viral proto-oncogene 2 	147	1	1	0	0	1	0	0	1	4	mmu-miR-124-3p.1	-0.20	-0.29	0.93	2007, 2009, 2011
Adipor2	ENSMUST00000032272.7	adiponectin receptor 2 	2137	2	0	1	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.22	0.91	2005, 2007, 2009, 2011
Rnf216	ENSMUST00000053498.8	ring finger protein 216 	60	2	0	1	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.27	0.89	2007, 2009, 2011
Zbtb11	ENSMUST00000050248.8	zinc finger and BTB domain containing 11 	249	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.22	0.84	2005, 2007, 2011
Fam78b	ENSMUST00000165874.2	family with sequence similarity 78, member B 	124	2	1	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-1.47	0.99	2009, 2011
Fam171b	ENSMUST00000051454.3	family with sequence similarity 171, member B 	58	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.22	0.84	
Nsa2	ENSMUST00000073456.7	NSA2 ribosome biogenesis homolog (S. cerevisiae) 	40	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.21	0.15	2011
Zranb2	ENSMUST00000106057.2	zinc finger, RAN-binding domain containing 2 	3629	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.22	0.60	2007, 2009, 2011
E2f3	ENSMUST00000102948.4	E2F transcription factor 3 	287	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.28	0.84	2005, 2007, 2009, 2011
Pank1	ENSMUST00000036584.6	pantothenate kinase 1 	677	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.33	0.90	
Eya1	ENSMUST00000027066.7	eyes absent 1 homolog (Drosophila) 	503	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.20	0.85	2005, 2007, 2009, 2011
Snx4	ENSMUST00000023502.4	sorting nexin 4 	669	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.22	0.76	2005, 2007, 2009, 2011
Sh2b3	ENSMUST00000086310.2	SH2B adaptor protein 3 	1259	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.24	0.95	2007
Ankib1	ENSMUST00000043551.6	ankyrin repeat and IBR domain containing 1 	1535	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.20	0.86	2009, 2011
E130309D14Rik	ENSMUST00000100866.2	RIKEN cDNA E130309D14 gene 	39	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.23	0.83	2009, 2011
Rnf11	ENSMUST00000030284.4	ring finger protein 11 	10289	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.20	0.84	2005, 2007, 2009, 2011
Rnf19a	ENSMUST00000022890.8	ring finger protein 19A 	205	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.31	0.89	2007, 2009, 2011
Klhl28	ENSMUST00000021331.7	kelch-like 28 	187	2	0	0	2	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.33	0.97	2007
Yod1	ENSMUST00000049813.5	YOD1 OTU deubiquitinating enzyme 1 homologue (S. cerevisiae) 	447	1	0	0	1	0	0	0	0	5	mmu-miR-124-3p.1	-0.20	-0.22	0.76	2007, 2009, 2011
Slc35a3	ENSMUST00000029569.3	solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3 	2826	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.20	-0.25	0.83	
Samd4	ENSMUST00000100672.4	sterile alpha motif domain containing 4 	1813	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.22	0.90	2011
Dennd1b	ENSMUST00000168527.2	DENN/MADD domain containing 1B 	918	2	1	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.20	0.70	2007, 2009, 2011
Anxa7	ENSMUST00000065504.10	annexin A7 	8828	1	0	0	1	1	0	1	0	1	mmu-miR-124-3p.1	-0.20	-0.21	0.84	2005, 2007, 2009, 2011
Scd2	ENSMUST00000026221.5	stearoyl-Coenzyme A desaturase 2 	25337	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.20	0.93	2009, 2011
Sp9	ENSMUST00000090813.5	trans-acting transcription factor 9 	5	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.20	0.85	
Gga1	ENSMUST00000041587.7	golgi associated, gamma adaptin ear containing, ARF binding protein 1 	648	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.20	0.74	2009, 2011
Galnt1	ENSMUST00000000430.8	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 	1815	1	1	0	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.20	-0.51	0.75	2005, 2007, 2009, 2011
Mapre1	ENSMUST00000028981.8	microtubule-associated protein, RP/EB family, member 1 	1369	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.20	0.84	2005, 2007, 2009, 2011
Slc2a13	ENSMUST00000109283.1	solute carrier family 2 (facilitated glucose transporter), member 13 	46	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.20	0.82	2005, 2007, 2009, 2011
Wnk1	ENSMUST00000060043.7	WNK lysine deficient protein kinase 1 	10807	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.22	0.90	2009, 2011
Nras	ENSMUST00000029445.7	neuroblastoma ras oncogene 	1567	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.46	0.91	2005, 2007, 2009, 2011
Chst1	ENSMUST00000065797.6	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 	468	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.22	0.81	2005, 2007, 2009, 2011
Zdhhc20	ENSMUST00000089473.3	zinc finger, DHHC domain containing 20 	566	1	0	0	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.20	-0.21	0.83	2005, 2007, 2009, 2011
Prkg1	ENSMUST00000065067.7	protein kinase, cGMP-dependent, type I 	65	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.22	0.95	
Usp49	ENSMUST00000024779.9	ubiquitin specific peptidase 49 	128	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.24	0.92	2009, 2011
Wdr44	ENSMUST00000101670.2	WD repeat domain 44 	211	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.28	0.66	2005, 2007, 2009, 2011
Pla2g12a	ENSMUST00000029629.9	phospholipase A2, group XIIA 	281	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.20	0.60	2005, 2007, 2009, 2011
Atp2b4	ENSMUST00000048953.8	ATPase, Ca++ transporting, plasma membrane 4 	529	1	0	1	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.20	-0.20	0.85	2005, 2007, 2011
Ccdc6	ENSMUST00000147545.2	coiled-coil domain containing 6 	920	1	0	0	1	1	0	1	0	2	mmu-miR-124-3p.1	-0.20	-0.20	0.78	2005, 2007, 2009, 2011
Ski	ENSMUST00000084103.4	ski sarcoma viral oncogene homolog (avian) 	1989	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.20	-0.20	0.88	2005, 2007, 2009, 2011
Osbpl3	ENSMUST00000114468.3	oxysterol binding protein-like 3 	624	2	0	0	2	0	0	0	0	2	mmu-miR-124-3p.1	-0.20	-0.23	0.97	2005, 2007, 2011
Rap2a	ENSMUST00000062117.7	RAS related protein 2a 	619	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.20	0.74	2005, 2007, 2009, 2011
Nkrf	ENSMUST00000057093.6	NF-kappaB repressing factor 	517	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.20	-0.23	0.84	2005, 2007, 2009, 2011
Slc12a2	ENSMUST00000115366.2	solute carrier family 12, member 2 	5851	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.20	-0.21	0.89	2005, 2007, 2009, 2011
Pip4k2a	ENSMUST00000006912.6	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha 	243	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.19	-0.24	0.83	2009, 2011
Bcat1	ENSMUST00000032402.6	branched chain aminotransferase 1, cytosolic 	2745	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.19	-0.20	0.71	2005, 2007, 2009, 2011
Slc22a5	ENSMUST00000019044.7	solute carrier family 22 (organic cation transporter), member 5 	175	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.20	0.69	2005, 2007, 2009, 2011
Ric3	ENSMUST00000055993.7	resistance to inhibitors of cholinesterase 3 homolog (C. elegans) 	103	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.20	0.72	2005, 2007, 2009, 2011
Spry2	ENSMUST00000022709.4	sprouty homolog 2 (Drosophila) 	129	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.19	-0.19	0.77	2005, 2007, 2009, 2011
Xrn1	ENSMUST00000185633.1	5'-3' exoribonuclease 1 	949	1	0	1	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.19	-0.20	0.90	2005, 2007
Snip1	ENSMUST00000052183.6	Smad nuclear interacting protein 1 	206	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.19	0.83	2005, 2007, 2009, 2011
Usp14	ENSMUST00000092096.7	ubiquitin specific peptidase 14 	2510	2	0	0	2	0	0	0	0	1	mmu-miR-124-3p.1	-0.19	-0.30	0.95	2005, 2007, 2009, 2011
Cadm1	ENSMUST00000114548.2	cell adhesion molecule 1 	721	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.63	0.83	2007, 2009, 2011
Ptprd	ENSMUST00000107289.3	protein tyrosine phosphatase, receptor type, D 	575	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.30	0.95	2007, 2009, 2011
Gmfb	ENSMUST00000111817.2	glia maturation factor, beta 	1574	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.37	0.90	2005, 2007, 2009, 2011
Lrrc58	ENSMUST00000078717.6	leucine rich repeat containing 58 	92	2	1	1	0	3	0	1	2	1	mmu-miR-124-3p.1	-0.19	-1.00	0.87	2009, 2011
Sp3	ENSMUST00000102689.4	trans-acting transcription factor 3 	833	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.19	0.80	2005, 2007, 2009, 2011
Vps4b	ENSMUST00000094646.5	vacuolar protein sorting 4b (yeast) 	227	1	0	1	0	1	0	0	1	3	mmu-miR-124-3p.1	-0.19	-0.34	0.92	2005, 2007, 2009, 2011
Kank2	ENSMUST00000034717.5	KN motif and ankyrin repeat domains 2 	744	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.19	-0.20	0.22	2007, 2009, 2011
Rreb1	ENSMUST00000128570.2	ras responsive element binding protein 1 	109	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.19	-0.19	0.93	2005, 2007, 2011
Epha3	ENSMUST00000064405.6	Eph receptor A3 	38	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.19	-0.19	0.81	2005, 2007, 2009, 2011
Mboat2	ENSMUST00000110942.4	membrane bound O-acyltransferase domain containing 2 	251	2	0	0	2	0	0	0	0	4	mmu-miR-124-3p.1	-0.19	-0.29	0.95	2007, 2009, 2011
Rgs9	ENSMUST00000020920.4	regulator of G-protein signaling 9 	28	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.19	-0.19	0.67	2005, 2007, 2009, 2011
Enah	ENSMUST00000078719.7	enabled homolog (Drosophila) 	2081	2	0	2	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.19	-0.42	0.99	2005, 2007
Gnal	ENSMUST00000025402.8	guanine nucleotide binding protein, alpha stimulating, olfactory type 	19	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.20	0.92	2007, 2009, 2011
Rnf144a	ENSMUST00000020971.7	ring finger protein 144A 	287	1	0	0	1	0	0	0	0	5	mmu-miR-124-3p.1	-0.19	-0.19	0.80	2007, 2009, 2011
Ago3	ENSMUST00000069097.7	argonaute RISC catalytic subunit 3 	292	1	0	1	0	1	0	1	0	5	mmu-miR-124-3p.1	-0.19	-0.25	0.91	
Gas1	ENSMUST00000065086.4	growth arrest specific 1 	753	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.19	-0.20	0.83	2005, 2007, 2009, 2011
Bcl11b	ENSMUST00000066060.5	B cell leukemia/lymphoma 11B 	29	2	0	2	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.19	-0.29	0.93	2005, 2007, 2009, 2011
3110043O21Rik	ENSMUST00000084724.4	RIKEN cDNA 3110043O21 gene 	809	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.20	0.32	2009, 2011
Lmbr1	ENSMUST00000055195.5	limb region 1 	352	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.19	-0.19	0.77	2005, 2007, 2009, 2011
Gm28048	ENSMUST00000160826.1	predicted gene, 28048 	690	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.19	-0.23	< 0.1	
Tal1	ENSMUST00000030489.3	T cell acute lymphocytic leukemia 1 	41	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.18	-0.18	0.67	2005, 2007, 2009, 2011
Nacc1	ENSMUST00000001975.4	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing 	503	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.18	-0.22	0.92	2007, 2009, 2011
Rps6ka1	ENSMUST00000105894.5	ribosomal protein S6 kinase polypeptide 1 	44	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.18	-0.18	0.88	2005, 2007, 2009, 2011
Iqce	ENSMUST00000041783.8	IQ motif containing E 	148	1	1	0	0	2	0	2	0	1	mmu-miR-124-3p.1	-0.18	-0.25	< 0.1	2007, 2009, 2011
Mpc1	ENSMUST00000155364.2	mitochondrial pyruvate carrier 1 	4444	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.18	0.69	2007, 2009, 2011
Srek1	ENSMUST00000074616.5	splicing regulatory glutamine/lysine-rich protein 1 	641	2	0	1	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.18	-0.30	0.99	2007, 2009, 2011
Gas2	ENSMUST00000107591.3	growth arrest specific 2 	2002	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.19	0.77	2005, 2007, 2009, 2011
Slitrk2	ENSMUST00000166241.1	SLIT and NTRK-like family, member 2 	11	1	0	1	0	1	0	1	0	4	mmu-miR-124-3p.1	-0.18	-0.21	0.85	2005, 2007, 2011
Klhl17	ENSMUST00000105569.3	kelch-like 17 	1018	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.18	0.81	2005, 2009, 2011
Grsf1	ENSMUST00000078945.6	G-rich RNA sequence binding factor 1 	6066	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.18	0.91	2005, 2007, 2009, 2011
Grin3a	ENSMUST00000093859.5	glutamate receptor ionotropic, NMDA3A 	10	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.18	-0.18	0.87	2005, 2007
Ap3m1	ENSMUST00000154460.2	adaptor-related protein complex 3, mu 1 subunit 	543	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.18	-0.18	0.83	2005, 2007, 2009, 2011
Braf	ENSMUST00000002487.9	Braf transforming gene 	393	1	0	1	0	0	0	0	0	5	mmu-miR-124-3p.1	-0.18	-0.20	0.89	2009, 2011
Kif21b	ENSMUST00000075164.5	kinesin family member 21B 	144	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.18	-0.22	0.90	2007, 2009, 2011
Tcf4	ENSMUST00000078486.7	transcription factor 4 	2787	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.19	0.85	2007, 2009, 2011
Ccdc50	ENSMUST00000100026.4	coiled-coil domain containing 50 	4422	2	0	0	2	1	0	0	1	4	mmu-miR-124-3p.1	-0.18	-0.20	0.95	2009, 2011
Otud1	ENSMUST00000052168.5	OTU domain containing 1 	1029	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.18	-0.18	0.82	2011
E130309D02Rik	ENSMUST00000046418.2	RIKEN cDNA E130309D02 gene 	261	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.18	0.67	2009, 2011
Pik3ca	ENSMUST00000029201.8	phosphatidylinositol 3-kinase, catalytic, alpha polypeptide 	1076	1	0	0	1	1	0	1	0	0	mmu-miR-124-3p.1	-0.18	-0.21	0.83	2005, 2007, 2011
Zfp740	ENSMUST00000119800.2	zinc finger protein 740 	857	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.18	0.87	2009, 2011
Tbc1d9b	ENSMUST00000101270.4	TBC1 domain family, member 9B 	319	1	0	0	1	1	0	0	1	0	mmu-miR-124-3p.1	-0.18	-0.18	0.82	2007, 2009, 2011
Onecut3	ENSMUST00000051773.8	one cut domain, family member 3 	5	1	0	1	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.18	-0.18	0.96	2009, 2011
Slc1a4	ENSMUST00000109594.2	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 	1630	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.20	0.82	2005, 2007, 2009, 2011
Slc35b2	ENSMUST00000041353.6	solute carrier family 35, member B2 	1048	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.18	-0.22	0.79	2005, 2007, 2009, 2011
Kpna4	ENSMUST00000029353.3	karyopherin (importin) alpha 4 	1495	1	0	1	0	0	0	0	0	7	mmu-miR-124-3p.1	-0.18	-0.26	0.92	2005, 2007, 2009, 2011
Eea1	ENSMUST00000053484.6	early endosome antigen 1 	1444	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.18	-0.31	0.96	2007, 2009, 2011
Macrod2	ENSMUST00000110064.2	MACRO domain containing 2 	396	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.18	-0.19	0.83	2007
March7	ENSMUST00000102748.5	membrane-associated ring finger (C3HC4) 7 	4024	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.18	-0.18	0.83	2005, 2007
Trim39	ENSMUST00000113706.4	tripartite motif-containing 39 	167	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.33	0.77	2005, 2007, 2009, 2011
Lats1	ENSMUST00000165952.2	large tumor suppressor 	1908	1	1	0	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.18	-0.28	< 0.1	2009, 2011
Prpf40a	ENSMUST00000076313.7	PRP40 pre-mRNA processing factor 40 homolog A (yeast) 	3927	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.18	-0.19	0.84	2009, 2011
Cotl1	ENSMUST00000034285.7	coactosin-like 1 (Dictyostelium) 	532	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.18	0.83	2005, 2007, 2009, 2011
Creb3l2	ENSMUST00000041093.5	cAMP responsive element binding protein 3-like 2 	655	1	0	1	0	1	0	0	1	3	mmu-miR-124-3p.1	-0.18	-0.19	0.40	2005, 2007, 2009, 2011
Map3k11	ENSMUST00000004156.8	mitogen-activated protein kinase kinase kinase 11 	880	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.18	-0.18	< 0.1	2005, 2007, 2009, 2011
Mbd5	ENSMUST00000112745.2	methyl-CpG binding domain protein 5 	327	1	0	1	0	3	0	1	2	3	mmu-miR-124-3p.1	-0.18	-0.30	0.38	
Rcan1	ENSMUST00000060005.9	regulator of calcineurin 1 	211	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.18	-0.33	0.89	2007, 2009, 2011
Katnbl1	ENSMUST00000028552.3	katanin p80 subunit B like 1 	380	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.17	-0.17	0.83	2007, 2009, 2011
Ahcyl1	ENSMUST00000029490.9	S-adenosylhomocysteine hydrolase-like 1 	2587	1	0	0	1	1	0	0	1	2	mmu-miR-124-3p.1	-0.17	-0.23	0.82	2005, 2007, 2009, 2011
Cbll1	ENSMUST00000064240.7	Casitas B-lineage lymphoma-like 1 	495	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.17	-0.22	0.77	
Ralgds	ENSMUST00000028170.9	ral guanine nucleotide dissociation stimulator 	558	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.17	-0.17	0.65	2005, 2007, 2009, 2011
Lmbrd1	ENSMUST00000095062.4	LMBR1 domain containing 1 	2113	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.17	-0.33	< 0.1	2009, 2011
Nr4a3	ENSMUST00000030025.4	nuclear receptor subfamily 4, group A, member 3 	183	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.17	-0.21	0.86	2005, 2007
Fbxo30	ENSMUST00000129456.2	F-box protein 30 	1908	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.17	-0.18	0.84	2005, 2007, 2009, 2011
Dram1	ENSMUST00000020249.1	DNA-damage regulated autophagy modulator 1 	77	1	0	1	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.17	-0.38	< 0.1	2007, 2009, 2011
Nrg2	ENSMUST00000115713.2	neuregulin 2 	16	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.17	-0.26	0.81	
Slc15a4	ENSMUST00000031367.9	solute carrier family 15, member 4 	212	1	1	0	0	2	0	1	1	3	mmu-miR-124-3p.1	-0.17	-0.23	0.40	2005, 2007, 2009, 2011
Med26	ENSMUST00000058534.5	mediator complex subunit 26 	132	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.17	-0.18	0.81	2007, 2009, 2011
Mmd2	ENSMUST00000037048.7	monocyte to macrophage differentiation-associated 2 	13	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.17	-0.17	< 0.1	2005, 2007, 2009, 2011
Fam81a	ENSMUST00000034749.9	family with sequence similarity 81, member A 	109	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.17	-0.35	0.89	2007, 2009, 2011
Ar	ENSMUST00000052837.7	androgen receptor 	496	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.17	-0.17	0.90	2005, 2009, 2011
Cntn1	ENSMUST00000169825.2	contactin 1 	83	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.17	-0.18	0.80	2005, 2007, 2009, 2011
March8	ENSMUST00000079012.7	membrane-associated ring finger (C3HC4) 8 	1183	1	0	0	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.17	-0.17	0.83	2005, 2007, 2009, 2011
Mcur1	ENSMUST00000021800.4	mitochondrial calcium uniporter regulator 1 	2097	1	0	1	0	1	0	1	0	2	mmu-miR-124-3p.1	-0.17	-0.28	0.54	2011
