Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Tpd52l2	ENSMUST00000149163.2	tumor protein D52-like 2 	2897	1	0	1	0	2	0	1	1	1	mmu-miR-128-3p	-0.08	-0.25	0.69	2005, 2007, 2009, 2011
Cep128	ENSMUST00000141429.2	centrosomal protein 128 	63	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.08	-0.09	< 0.1	2007, 2009, 2011
Agpat3	ENSMUST00000001240.6	1-acylglycerol-3-phosphate O-acyltransferase 3 	2432	1	0	0	1	3	0	1	2	4	mmu-miR-128-3p	-0.08	-0.38	0.56	2007
Rere	ENSMUST00000105682.3	arginine glutamic acid dipeptide (RE) repeats 	443	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.08	-0.09	0.70	2005, 2007, 2009, 2011
Prdm16	ENSMUST00000070313.8	PR domain containing 16 	45	2	0	1	1	0	0	0	0	0	mmu-miR-128-3p	-0.08	-0.18	0.72	2005, 2007, 2009, 2011
Mboat2	ENSMUST00000110942.4	membrane bound O-acyltransferase domain containing 2 	251	1	1	0	0	1	0	1	0	1	mmu-miR-128-3p	-0.08	-0.28	0.72	2007, 2009, 2011
Adcy3	ENSMUST00000124505.2	adenylate cyclase 3 	228	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.08	-0.08	0.18	2005, 2007, 2011
Socs5	ENSMUST00000041369.6	suppressor of cytokine signaling 5 	2081	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.08	-0.28	0.32	2005, 2007, 2009, 2011
Slc38a4	ENSMUST00000023101.4	solute carrier family 38, member 4 	3191	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.08	-0.15	0.72	2005, 2007, 2009, 2011
Ccdc85c	ENSMUST00000136175.1	coiled-coil domain containing 85C 	3010	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.08	-0.08	0.58	
Kif5b	ENSMUST00000025083.8	kinesin family member 5B 	685	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.08	-0.08	0.40	2005, 2007, 2009, 2011
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.08	-0.12	0.32	2007
Peak1	ENSMUST00000188142.1	pseudopodium-enriched atypical kinase 1 	241	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.08	-0.12	0.69	2009, 2011
Lrrc58	ENSMUST00000078717.6	leucine rich repeat containing 58 	92	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.08	-0.23	0.30	2009, 2011
Grin2b	ENSMUST00000053880.7	glutamate receptor, ionotropic, NMDA2B (epsilon 2) 	5	1	0	1	0	4	0	2	2	1	mmu-miR-128-3p	-0.08	-0.08	0.33	
Afap1	ENSMUST00000064571.5	actin filament associated protein 1 	1521	1	0	0	1	1	0	1	0	5	mmu-miR-128-3p	-0.08	-0.08	0.50	2007, 2009, 2011
Nsd1	ENSMUST00000099490.2	nuclear receptor-binding SET-domain protein 1 	1937	1	0	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.08	-0.10	0.73	2009, 2011
Ercc6l	ENSMUST00000056904.2	excision repair cross-complementing rodent repair deficiency complementation group 6 like 	32	1	1	0	0	1	0	0	1	0	mmu-miR-128-3p	-0.08	-0.20	< 0.1	2007, 2009, 2011
Arhgap1	ENSMUST00000111329.2	Rho GTPase activating protein 1 	141	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.08	-0.28	0.72	2005, 2007, 2009, 2011
Acsl1	ENSMUST00000034046.6	acyl-CoA synthetase long-chain family member 1 	1112	1	0	0	1	1	1	0	0	1	mmu-miR-128-3p	-0.08	-0.16	0.66	2005, 2007, 2009, 2011
Mier3	ENSMUST00000109272.3	mesoderm induction early response 1, family member 3 	680	1	0	0	1	1	0	0	1	0	mmu-miR-128-3p	-0.08	-0.08	0.63	2007, 2009, 2011
Tril	ENSMUST00000127748.3	TLR4 interactor with leucine-rich repeats 	290	2	1	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.08	-0.46	0.90	2007, 2009, 2011
Npas3	ENSMUST00000101432.2	neuronal PAS domain protein 3 	17	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.08	-0.08	0.37	2009, 2011
Gabrg3	ENSMUST00000068911.7	gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 	9	1	0	1	0	2	0	0	2	2	mmu-miR-128-3p	-0.08	-0.12	0.38	
D230025D16Rik	ENSMUST00000034361.4	RIKEN cDNA D230025D16 gene 	1624	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.08	-0.08	0.12	2009, 2011
Soga1	ENSMUST00000069098.6	suppressor of glucose, autophagy associated 1 	473	2	0	1	1	2	0	2	0	0	mmu-miR-128-3p	-0.08	-0.13	0.82	2011
Ino80d	ENSMUST00000097718.3	INO80 complex subunit D 	52	1	1	0	0	4	0	2	2	2	mmu-miR-128-3p	-0.08	-0.09	0.73	2009, 2011
Itga2	ENSMUST00000056117.8	integrin alpha 2 	101	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.07	-0.08	0.57	2007
Gapvd1	ENSMUST00000102800.2	GTPase activating protein and VPS9 domains 1 	1157	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.07	-0.11	0.20	2005, 2007
Ppig	ENSMUST00000090858.4	peptidyl-prolyl isomerase G (cyclophilin G) 	537	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.07	-0.16	0.74	2009, 2011
N4bp1	ENSMUST00000034074.7	NEDD4 binding protein 1 	1202	1	0	0	1	0	0	0	0	3	mmu-miR-128-3p	-0.07	-0.08	0.59	2005, 2011
Eif2s2	ENSMUST00000099173.5	eukaryotic translation initiation factor 2, subunit 2 (beta) 	20010	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.07	-0.40	0.64	2007, 2009, 2011
Nfib	ENSMUST00000107245.3	nuclear factor I/B 	2888	2	0	1	1	0	0	0	0	3	mmu-miR-128-3p	-0.07	-0.07	0.72	2007, 2009, 2011
Tnik	ENSMUST00000159236.3	TRAF2 and NCK interacting kinase 	209	1	0	0	1	2	0	0	2	3	mmu-miR-128-3p	-0.07	-0.10	0.69	2011
Cd8a	ENSMUST00000172321.1	CD8 antigen, alpha chain 	32	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.07	-0.20	< 0.1	2005, 2007, 2009, 2011
Zfp827	ENSMUST00000119254.2	zinc finger protein 827 	119	1	1	0	0	2	0	2	0	0	mmu-miR-128-3p	-0.07	-0.07	< 0.1	2009, 2011
Lin7a	ENSMUST00000020057.9	lin-7 homolog A (C. elegans) 	203	1	0	1	0	0	0	0	0	3	mmu-miR-128-3p	-0.07	-0.11	0.57	2009, 2011
Slc22a23	ENSMUST00000040336.6	solute carrier family 22, member 23 	792	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.07	-0.29	0.73	2009, 2011
1110002L01Rik	ENSMUST00000180149.1	RIKEN cDNA 1110002L01 gene 	43	1	0	0	1	1	0	1	0	2	mmu-miR-128-3p	-0.07	-0.08	0.64	
Dpy19l3	ENSMUST00000051377.9	dpy-19-like 3 (C. elegans) 	265	1	1	0	0	1	0	1	0	4	mmu-miR-128-3p	-0.07	-0.12	0.87	2005, 2007, 2009, 2011
Rngtt	ENSMUST00000108153.3	RNA guanylyltransferase and 5'-phosphatase 	588	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.07	-0.14	0.55	2005, 2007, 2009, 2011
Prr12	ENSMUST00000057293.6	proline rich 12 	439	1	0	1	0	1	0	1	0	2	mmu-miR-128-3p	-0.07	-0.22	0.66	2009, 2011
Asap1	ENSMUST00000177371.2	ArfGAP with SH3 domain, ankyrin repeat and PH domain1 	367	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.07	-0.09	0.17	2007
Ccny	ENSMUST00000053917.4	cyclin Y 	1487	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.07	-0.11	0.69	2009, 2011
March8	ENSMUST00000079012.7	membrane-associated ring finger (C3HC4) 8 	1183	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.06	-0.07	0.36	2009, 2011
Spata2	ENSMUST00000057627.10	spermatogenesis associated 2 	52	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.06	-0.09	0.37	2005, 2007, 2009, 2011
Ppp1r9a	ENSMUST00000035813.3	protein phosphatase 1, regulatory (inhibitor) subunit 9A 	208	1	0	1	0	1	1	0	0	3	mmu-miR-128-3p	-0.06	-0.07	0.17	2007, 2009, 2011
Ildr2	ENSMUST00000111416.1	immunoglobulin-like domain containing receptor 2 	474	1	0	1	0	2	2	0	0	3	mmu-miR-128-3p	-0.06	-0.10	0.60	2011
Msantd3	ENSMUST00000107704.1	Myb/SANT-like DNA-binding domain containing 3 	586	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.06	-0.22	0.29	
Ikzf1	ENSMUST00000076700.5	IKAROS family zinc finger 1 	174	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.06	-0.87	0.24	2007, 2009, 2011
Nol4	ENSMUST00000097651.4	nucleolar protein 4 	13	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.06	-0.10	0.69	2007, 2009, 2011
Fut9	ENSMUST00000084770.4	fucosyltransferase 9 	324	1	1	0	0	3	1	0	2	1	mmu-miR-128-3p	-0.06	-0.12	0.32	2007, 2009, 2011
Gimap6	ENSMUST00000119315.1	GTPase, IMAP family member 6 	61	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.06	-0.06	< 0.1	
Kcnn3	ENSMUST00000000811.7	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 	19	1	0	0	1	4	2	0	2	1	mmu-miR-128-3p	-0.06	-0.12	0.49	2009, 2011
St8sia4	ENSMUST00000043336.5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 	19	1	1	0	0	2	0	1	1	2	mmu-miR-128-3p	-0.06	-0.06	< 0.1	2007, 2009, 2011
Nek2	ENSMUST00000027931.7	NIMA (never in mitosis gene a)-related expressed kinase 2 	2654	1	1	0	0	2	0	2	0	0	mmu-miR-128-3p	-0.06	-0.35	0.44	2005, 2007, 2009, 2011
POU2F1	ENSMUST00000111427.3	POU domain, class 2, transcription factor 1 isoform B  	18	1	0	1	0	3	1	1	1	2	mmu-miR-128-3p	-0.06	-0.08	0.35	
Rorb	ENSMUST00000040153.9	RAR-related orphan receptor beta 	5	1	0	1	0	2	0	2	0	3	mmu-miR-128-3p	-0.06	-0.06	0.18	2005, 2007, 2009, 2011
Ar	ENSMUST00000052837.7	androgen receptor 	496	1	0	1	0	2	0	2	0	1	mmu-miR-128-3p	-0.06	-0.06	0.21	2005, 2007
Agap1	ENSMUST00000027521.9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 	284	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.06	-0.32	0.36	2009, 2011
Cdyl2	ENSMUST00000109102.2	chromodomain protein, Y chromosome-like 2 	62	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.06	-0.13	0.34	
Cpox	ENSMUST00000060077.5	coproporphyrinogen oxidase 	2207	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.06	-0.06	0.14	2005, 2007, 2009, 2011
Dcp2	ENSMUST00000025350.8	DCP2 decapping enzyme homolog (S. cerevisiae) 	434	2	1	1	0	3	1	1	1	3	mmu-miR-128-3p	-0.06	-0.28	0.90	2005, 2007, 2009, 2011
Col18a1	ENSMUST00000081654.7	collagen, type XVIII, alpha 1 	1582	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.06	-1.14	< 0.1	2005, 2007, 2009, 2011
D5Ertd579e	ENSMUST00000031091.9	DNA segment, Chr 5, ERATO Doi 579, expressed 	35	1	0	1	0	0	0	0	0	3	mmu-miR-128-3p	-0.05	-0.09	0.53	2009, 2011
Zfhx3	ENSMUST00000043896.9	zinc finger homeobox 3 	295	2	1	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.05	-0.06	0.87	2007, 2009, 2011
Smg1	ENSMUST00000032891.9	SMG1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans) 	108	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.05	-0.05	0.48	2005, 2007, 2009, 2011
Tacc1	ENSMUST00000084512.5	transforming, acidic coiled-coil containing protein 1 	1550	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.05	-0.05	0.30	2005, 2007, 2009, 2011
Vcan	ENSMUST00000109546.3	versican 	686	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.05	-0.09	0.14	2011
Rai14	ENSMUST00000090339.4	retinoic acid induced 14 	432	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.05	-0.06	0.15	2007, 2009, 2011
Gpr126	ENSMUST00000041168.4	G protein-coupled receptor 126 	186	1	0	0	1	1	1	0	0	2	mmu-miR-128-3p	-0.05	-0.24	0.66	2007, 2009, 2011
Tial1	ENSMUST00000106226.3	Tia1 cytotoxic granule-associated RNA binding protein-like 1 	754	1	0	1	0	2	0	2	0	0	mmu-miR-128-3p	-0.05	-0.35	0.64	2007, 2009, 2011
Msi2	ENSMUST00000107909.2	musashi RNA-binding protein 2 	510	2	1	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.05	-0.23	0.86	2009, 2011
Med1	ENSMUST00000107545.3	mediator complex subunit 1 	200	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.05	-0.05	0.20	2009, 2011
Mxi1	ENSMUST00000003870.8	Max interacting protein 1 	348	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.05	-0.06	0.30	2005, 2007, 2009, 2011
Unc80	ENSMUST00000061620.10	unc-80 homolog (C. elegans) 	5	1	1	0	0	1	0	1	0	1	mmu-miR-128-3p	-0.05	-0.05	0.49	2011
Frmd4a	ENSMUST00000075767.8	FERM domain containing 4A 	256	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.05	-0.05	0.18	2005, 2007, 2009, 2011
Kcna1	ENSMUST00000055168.3	potassium voltage-gated channel, shaker-related subfamily, member 1 	30	1	1	0	0	1	0	1	0	1	mmu-miR-128-3p	-0.05	-0.05	0.17	2007, 2009, 2011
Plekhm3	ENSMUST00000097713.1	pleckstrin homology domain containing, family M, member 3 	39	1	1	0	0	2	1	1	0	0	mmu-miR-128-3p	-0.05	-0.08	< 0.1	2009, 2011
Ano6	ENSMUST00000071874.6	anoctamin 6 	7914	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.05	-0.10	0.23	2007
Rad51d	ENSMUST00000018985.9	RAD51 homolog D 	612	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.05	-0.20	0.27	2009, 2011
Nck1	ENSMUST00000116522.2	non-catalytic region of tyrosine kinase adaptor protein 1 	558	1	1	0	0	1	0	0	1	3	mmu-miR-128-3p	-0.05	-0.29	< 0.1	
Tanc2	ENSMUST00000100330.4	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 	397	2	1	1	0	1	0	0	1	1	mmu-miR-128-3p	-0.05	-0.06	0.19	2009, 2011
Vwc2	ENSMUST00000109681.2	von Willebrand factor C domain containing 2 	21	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.05	-0.21	0.13	2009, 2011
Vgll3	ENSMUST00000168064.1	vestigial like 3 (Drosophila) 	1036	1	0	1	0	0	0	0	0	3	mmu-miR-128-3p	-0.05	-0.12	0.15	2007
Dlg2	ENSMUST00000107196.3	discs, large homolog 2 (Drosophila) 	11	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.05	-0.06	0.25	2007, 2009, 2011
Zbtb37	ENSMUST00000171748.2	zinc finger and BTB domain containing 37 	40	2	1	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.05	-0.31	0.92	
Ncan	ENSMUST00000002412.8	neurocan 	16	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.05	-0.14	0.68	2007, 2009, 2011
Pcnx	ENSMUST00000021567.5	pecanex homolog (Drosophila) 	657	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.05	-0.09	0.69	2009, 2011
Nf1	ENSMUST00000071325.3	neurofibromatosis 1 	298	1	1	0	0	2	0	1	1	0	mmu-miR-128-3p	-0.05	-0.06	0.58	2007, 2009, 2011
Nrxn1	ENSMUST00000160844.4	neurexin I 	37	1	0	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.04	-0.04	0.60	2005, 2007, 2009, 2011
Srgap2	ENSMUST00000097588.3	SLIT-ROBO Rho GTPase activating protein 2 	856	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.04	-0.05	0.53	2007, 2009, 2011
Tbc1d25	ENSMUST00000039892.3	TBC1 domain family, member 25 	161	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.04	-0.20	0.23	2007, 2011
Pde1b	ENSMUST00000023132.3	phosphodiesterase 1B, Ca2+-calmodulin dependent 	174	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.04	-0.04	0.29	2005, 2007, 2009, 2011
Cetn2	ENSMUST00000114551.4	centrin 2 	1010	1	1	0	0	1	0	0	1	3	mmu-miR-128-3p	-0.04	-0.38	< 0.1	2009, 2011
Slitrk3	ENSMUST00000059407.7	SLIT and NTRK-like family, member 3 	5	1	1	0	0	1	0	0	1	3	mmu-miR-128-3p	-0.04	-0.21	0.89	
Fam129a	ENSMUST00000148810.2	family with sequence similarity 129, member A 	159	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.04	-0.07	0.16	2007
Cpd	ENSMUST00000021201.5	carboxypeptidase D 	3036	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.04	-0.04	0.70	2005, 2007, 2009, 2011
Gorasp1	ENSMUST00000035099.7	golgi reassembly stacking protein 1 	120	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.04	-0.24	< 0.1	
Papd7	ENSMUST00000044081.7	PAP associated domain containing 7 	752	1	0	1	0	1	1	0	0	0	mmu-miR-128-3p	-0.04	-0.07	0.69	2007, 2009, 2011
Pik3c2a	ENSMUST00000170430.1	phosphatidylinositol 3-kinase, C2 domain containing, alpha polypeptide 	863	1	0	1	0	0	0	0	0	4	mmu-miR-128-3p	-0.04	-0.04	0.16	2009, 2011
Trip4	ENSMUST00000179395.2	thyroid hormone receptor interactor 4 	532	1	0	0	1	2	0	0	2	1	mmu-miR-128-3p	-0.04	-0.08	0.67	2011
Ret	ENSMUST00000088790.4	ret proto-oncogene 	146	2	2	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.04	-0.62	0.53	2007, 2009, 2011
Zfp704	ENSMUST00000041124.7	zinc finger protein 704 	246	1	1	0	0	2	1	1	0	4	mmu-miR-128-3p	-0.04	-0.08	0.65	2009, 2011
Pou2f1	ENSMUST00000111429.5	POU domain, class 2, transcription factor 1 	18	1	0	1	0	3	1	1	1	2	mmu-miR-128-3p	-0.04	-0.08	0.35	
Rbm12b1	ENSMUST00000069128.7	RNA binding motif protein 12 B1 	132	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.04	-0.16	0.55	
Pcdh1	ENSMUST00000160721.2	protocadherin 1 	1295	1	0	1	0	1	0	1	0	2	mmu-miR-128-3p	-0.04	-0.04	0.14	
Adcyap1r1	ENSMUST00000070756.6	adenylate cyclase activating polypeptide 1 receptor 1 	174	1	0	1	0	2	0	0	2	2	mmu-miR-128-3p	-0.04	-0.04	0.15	2009, 2011
Rasa2	ENSMUST00000034984.7	RAS p21 protein activator 2 	96	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.04	-0.17	0.69	2009, 2011
Rsc1a1	ENSMUST00000105782.1	regulatory solute carrier protein, family 1, member 1 	874	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.04	-0.09	0.61	
Unc5d	ENSMUST00000168630.2	unc-5 homolog D (C. elegans) 	6	1	1	0	0	1	0	0	1	1	mmu-miR-128-3p	-0.04	-0.04	< 0.1	2005, 2007, 2011
Ddi2	ENSMUST00000102484.4	DNA-damage inducible protein 2 	2606	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.04	-0.05	0.61	
Pdhx	ENSMUST00000011058.3	pyruvate dehydrogenase complex, component X 	3882	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.03	-0.38	0.88	2005, 2007, 2009, 2011
Hipk3	ENSMUST00000028600.8	homeodomain interacting protein kinase 3 	541	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.03	-0.06	0.64	2011
Fam120c	ENSMUST00000073364.5	family with sequence similarity 120, member C 	62	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.03	-0.04	0.24	2009, 2011
Fchsd1	ENSMUST00000043437.8	FCH and double SH3 domains 1 	65	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.03	-0.07	< 0.1	2005, 2007
Ptbp2	ENSMUST00000029780.7	polypyrimidine tract binding protein 2 	508	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.03	-0.22	0.69	2011
Ephb2	ENSMUST00000105845.3	Eph receptor B2 	97	2	1	1	0	4	0	3	1	0	mmu-miR-128-3p	-0.03	-0.28	0.96	2005, 2007, 2009, 2011
Fbxl17	ENSMUST00000024761.7	F-box and leucine-rich repeat protein 17 	1433	1	0	1	0	2	0	1	1	4	mmu-miR-128-3p	-0.03	-0.08	0.33	2005, 2007, 2011
Med13l	ENSMUST00000100816.4	mediator complex subunit 13-like 	868	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.03	-0.03	0.16	2007, 2009, 2011
Lif	ENSMUST00000066283.6	leukemia inhibitory factor 	146	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.03	-0.03	< 0.1	2005, 2007, 2009, 2011
Kcnc2	ENSMUST00000092175.2	potassium voltage gated channel, Shaw-related subfamily, member 2 	28	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.03	-0.03	< 0.1	2009, 2011
Gdf2	ENSMUST00000100720.1	growth differentiation factor 2 	61	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.03	-0.03	< 0.1	2009, 2011
Dhcr24	ENSMUST00000047973.3	24-dehydrocholesterol reductase 	9729	1	0	1	0	1	0	0	1	2	mmu-miR-128-3p	-0.03	-0.03	0.13	2005, 2007, 2009, 2011
Tnfaip2	ENSMUST00000102745.4	tumor necrosis factor, alpha-induced protein 2 	1763	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.03	-0.03	< 0.1	2005, 2007, 2009, 2011
Ubn2	ENSMUST00000160583.2	ubinuclein 2 	207	1	0	1	0	1	0	1	0	2	mmu-miR-128-3p	-0.03	-0.04	0.70	2009, 2011
Gatad2b	ENSMUST00000049382.4	GATA zinc finger domain containing 2B 	132	1	0	1	0	1	0	1	0	3	mmu-miR-128-3p	-0.03	-0.04	0.14	2007
Zfp36l2	ENSMUST00000060366.6	zinc finger protein 36, C3H type-like 2 	26	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.03	-0.15	0.66	2009, 2011
Pitpnm2	ENSMUST00000162812.2	phosphatidylinositol transfer protein, membrane-associated 2 	115	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.03	-0.04	0.76	2007, 2009, 2011
Kpna6	ENSMUST00000102590.5	karyopherin (importin) alpha 6 	427	1	0	0	1	1	0	0	1	3	mmu-miR-128-3p	-0.03	-0.19	0.60	2005, 2007, 2009, 2011
Wasl	ENSMUST00000031695.9	Wiskott-Aldrich syndrome-like (human) 	2065	1	0	1	0	1	0	0	1	0	mmu-miR-128-3p	-0.03	-0.03	0.16	2005, 2007, 2009, 2011
Bbx	ENSMUST00000138166.2	bobby sox homolog (Drosophila) 	116	1	0	0	1	1	0	0	1	1	mmu-miR-128-3p	-0.03	-0.18	0.53	2011
Pou3f3	ENSMUST00000054883.3	POU domain, class 3, transcription factor 3 	71	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.03	-0.10	0.19	
Gsk3b	ENSMUST00000023507.7	glycogen synthase kinase 3 beta 	944	1	1	0	0	0	0	0	0	3	mmu-miR-128-3p	-0.03	-0.03	0.36	2009, 2011
Sfpq	ENSMUST00000030623.7	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated) 	6136	1	0	0	1	2	0	1	1	1	mmu-miR-128-3p	-0.03	-0.07	0.64	
Scai	ENSMUST00000038874.6	suppressor of cancer cell invasion 	124	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.03	-0.14	0.83	2009, 2011
Mfsd7b	ENSMUST00000085635.4	major facilitator superfamily domain containing 7B 	550	1	0	1	0	1	0	0	1	3	mmu-miR-128-3p	-0.03	-0.15	0.12	2009, 2011
Rims3	ENSMUST00000071093.3	regulating synaptic membrane exocytosis 3 	64	1	0	1	0	2	0	0	2	1	mmu-miR-128-3p	-0.03	-0.13	0.41	2005, 2007
Cplx3	ENSMUST00000045068.8	complexin 3 	7	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.03	-0.03	0.15	2007, 2009, 2011
Bmp3	ENSMUST00000031278.4	bone morphogenetic protein 3 	134	1	0	0	1	2	1	1	0	4	mmu-miR-128-3p	-0.02	-0.13	0.71	2007
Pvrl3	ENSMUST00000023334.9	poliovirus receptor-related 3 	2412	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.02	-0.21	0.28	2009, 2011
Ikzf3	ENSMUST00000103141.3	IKAROS family zinc finger 3 	35	1	1	0	0	1	0	1	0	4	mmu-miR-128-3p	-0.02	-0.07	< 0.1	2009, 2011
Zfp397	ENSMUST00000060762.4	zinc finger protein 397 	563	1	1	0	0	2	2	0	0	0	mmu-miR-128-3p	-0.02	-0.26	< 0.1	
Zfp236	ENSMUST00000171071.3	zinc finger protein 236 	741	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.02	-0.50	0.18	2011
Ccdc6	ENSMUST00000147545.2	coiled-coil domain containing 6 	920	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.02	-0.02	0.22	2005, 2007, 2009, 2011
Mdm4	ENSMUST00000188090.1	transformed mouse 3T3 cell double minute 4 	440	1	0	0	1	1	0	1	0	8	mmu-miR-128-3p	-0.02	-0.08	0.70	2005, 2007
Tmod2	ENSMUST00000064433.4	tropomodulin 2 	83	1	0	1	0	1	0	0	1	2	mmu-miR-128-3p	-0.02	-0.17	0.18	2009, 2011
Fam135b	ENSMUST00000022953.8	family with sequence similarity 135, member B 	7	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.02	-0.30	0.90	2007
Kcnk12	ENSMUST00000055221.7	potassium channel, subfamily K, member 12 	13	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.02	-0.05	0.20	
Nipbl	ENSMUST00000052965.6	Nipped-B homolog (Drosophila) 	889	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.02	-0.16	0.61	2005, 2007
Pfn4	ENSMUST00000020967.5	profilin family, member 4 	41	1	0	1	0	1	0	0	1	1	mmu-miR-128-3p	-0.02	-0.53	0.52	
